sigun_nm,medchek_inst_nm,medchek_inst_detail_telno_dtls,medchek_rom_detail_telno_dtls,medchek_rom_detail_faxno_dtls,refine_road_nm_addr,refine_lotno_addr,refine_zipno,genrl_medchek_div_nm,orcvt_medchek_div_nm,infant_medchek_div_nm,stcan_medchek_div_nm,cocan_medchek_div_nm,cvccan_medchek_div_nm,brstcan_medchek_div_nm,lican_medchek_div_nm,refine_wgs84_lat,refine_wgs84_logt
고양시,로앤산부인과의원,031-905-2222,031-905-2222,031-905-2230,경기도 고양시 일산동구 정발산로 38,경기도 고양시 일산동구 장항동 855번지 장항동이스턴시티 2층 208호,10403,없음,없음,없음,없음,없음,내원,없음,없음,37.6567114988,126.7731416187
고양시,리더스치과의원,031-963-2828,031-963-2828,031-963-2838,경기도 고양시 덕양구 혜음로 34,경기도 고양시 덕양구 고양동 218-2번지 2층,10275,없음,내원,없음,없음,없음,없음,없음,없음,37.7035122029,126.9022464152
고양시,리빙웰치과병원,031-916-8020,031-916-8020,031-916-8029,경기도 고양시 일산서구 중앙로 1449,"경기도 고양시 일산서구 주엽동 110번지 효원빌딩 401호, 601~602호",10387,없음,내원,없음,없음,없음,없음,없음,없음,37.6706400818,126.7591607364
고양시,린사랑의원,031-924-2900,031-924-2900,031-924-2988,경기도 고양시 일산서구 대화1로 76,경기도 고양시 일산서구 대화동 751-3번지 연세프라자 203호,10218,없음,없음,내원,없음,없음,없음,없음,없음,37.6711532832,126.7350712376
고양시,린치과병원,031-974-2828,031-974-2828,031-973-2882,경기도 고양시 덕양구 화중로 76,경기도 고양시 덕양구 화정동 970-1번지 대감빌딩 201호,10500,없음,내원,없음,없음,없음,없음,없음,없음,37.633935495,126.8311306207
고양시,맑은미소치과의원,02-354-0028,02-354-0028,02-354-0038,경기도 고양시 덕양구 삼송로 94-22,경기도 고양시 덕양구 삼송동 327번지 신성프라자 204호,10589,없음,내원,없음,없음,없음,없음,없음,없음,37.6503306571,126.88409309
고양시,맑은샘이비인후과의원,02-353-1475,02-353-1475,02-353-1375,경기도 고양시 덕양구 동세로 88,경기도 고양시 덕양구 삼송동 324-1번지 오케이세솔프라자 301호,10589,없음,없음,내원,없음,없음,없음,없음,없음,37.650211654,126.8837426547
고양시,매디플란트 치과의원,02-381-7528,02-381-7528,02-381-7527,경기도 고양시 덕양구 권율대로 889,경기도 고양시 덕양구 신원동 620번지 파스텔시티2 402호,10568,없음,내원,없음,없음,없음,없음,없음,없음,37.6634730224,126.889483486
고양시,메디누리요양병원,031-925-7575,031-925-7575,031-925-7578,경기도 고양시 일산서구 일현로 53,"경기도 고양시 일산서구 탄현동 1563-1번지 1,4,5-8층",10343,내원,없음,없음,없음,없음,없음,없음,없음,37.6919442144,126.762986704
고양시,메디탑의원,031-926-2349,031-926-2349,031-926-2308,경기도 고양시 일산서구 중앙로 1420,"경기도 고양시 일산서구 주엽동 71-1번지 진영빌딩 2층일부, 3층",10386,내원,없음,없음,내원,내원,내원,내원,내원,37.6699320117,126.7626715244
고양시,메이엘산부인과의원,031-815-5500,031-815-5500,031-815-5501,경기도 고양시 덕양구 충장로 126,"경기도 고양시 덕양구 행신동 999번지 304,305호",10518,없음,없음,없음,없음,없음,내원,없음,없음,37.6237774761,126.8343152933
고양시,메트로치과의원,031-919-2871,031-919-2871,0303-0530-5400,경기도 고양시 일산서구 강성로 121,경기도 고양시 일산서구 주엽동 66번지 일산삼희프라자 406호,10386,없음,내원,없음,없음,없음,없음,없음,없음,37.6705775903,126.7621321995
고양시,명인치과의원,031-962-7529,031-962-7529,031-962-7519,경기도 고양시 덕양구 푸른마을로 30,경기도 고양시 덕양구 고양동 681번지 서정프라자 301호,10270,없음,내원,없음,없음,없음,없음,없음,없음,37.7103663352,126.9048348017
고양시,모아치과의원,031-977-2900,031-977-2900,031-976-6500,경기도 고양시 일산동구 고봉로 266,경기도 고양시 일산동구 중산동 1667-8번지 3층,10338,없음,내원,없음,없음,없음,없음,없음,없음,37.6830795674,126.7782600252
고양시,문소아청소년과의원,031-903-9450,031-903-9450,0504-196-2860,경기도 고양시 일산동구 백석로 24,"경기도 고양시 일산동구 백석동 1349번지 상가동 209,210호",10448,없음,없음,내원,없음,없음,없음,없음,없음,37.643545845,126.7824172661
고양시,문혜경산부인과의원,031-932-2299,031-932-2299,0504-067-9322,경기도 고양시 일산동구 숲속마을1로 73,경기도 고양시 일산동구 풍동 1274-1번지 신성메디칼타운 402호,10306,없음,없음,없음,없음,없음,내원,없음,없음,37.6676348751,126.7998510289
고양시,미라클39플란트치과의원,031-902-1112,031-902-1112,031-902-1114,경기도 고양시 일산동구 중앙로 1190,"경기도 고양시 일산동구 마두동 798-6번지 서울타워 801, 802호",10414,없음,내원,없음,없음,없음,없음,없음,없음,37.653070347,126.7775756507
고양시,미래365소아청소년과 의원,02-381-0365,02-381-0365,02-381-0363,경기도 고양시 덕양구 신원로 32,"경기도 고양시 덕양구 신원동 621-2번지 미래메디컬 빌딩 301,303,401,503호",10568,없음,없음,내원,없음,없음,없음,없음,없음,37.6635421313,126.888904677
고양시,미래이비인후과의원,031-911-6105,031-911-6105,031-911-6106,경기도 고양시 일산서구 중앙로 1574,경기도 고양시 일산서구 대화동 2205-1번지 월드프라자 402호,10381,없음,없음,내원,없음,없음,없음,없음,없음,37.6765777097,126.7474441792
고양시,미래치과의원,031-811-2875,031-811-2875,031-979-2877,경기도 고양시 덕양구 중앙로 439,경기도 고양시 덕양구 행신동 1086번지 서정프라자 4층,10532,없음,내원,없음,없음,없음,없음,없음,없음,37.6175351014,126.8462912478
고양시,미소고운치과의원,02-3158-2755,02-3158-2755,02-3158-2756,경기도 고양시 덕양구 향기4로 1,경기도 고양시 덕양구 향동동 510번지 중흥메디프라자 303호,10546,없음,내원,없음,없음,없음,없음,없음,없음,37.6006976497,126.895219305
고양시,미소로여는치과의원,031-814-7528,031-814-7528,031-814-7531,경기도 고양시 일산서구 중앙로 1425,경기도 고양시 일산서구 주엽동 105번지 삼부르네상스 3층 325~328호,10386,없음,내원,없음,없음,없음,없음,없음,없음,37.6694732913,126.7613834257
고양시,미소플러스치과의원,031-925-2875,031-925-2875,031-925-2876,경기도 고양시 일산서구 하이파크3로78번길 1,경기도 고양시 일산서구 덕이동 1541번지 리더스프라자 301호,10234,없음,내원,없음,없음,없음,없음,없음,없음,37.6987327119,126.7532095706
고양시,미시간치과의원,031-973-7522,031-973-7522,031-973-7566,경기도 고양시 덕양구 중앙로 438,경기도 고양시 덕양구 행신동 1083-3번지 아름터프라자 301호,10486,없음,내원,없음,없음,없음,없음,없음,없음,37.6180062193,126.8467290379
고양시,미앤미치과의원,031-914-2804,031-914-2804,031-915-1829,경기도 고양시 일산서구 중앙로 1560,경기도 고양시 일산서구 대화동 2203-3번지 다산스카이빌 302호,10381,없음,내원,없음,없음,없음,없음,없음,없음,37.6760535566,126.7486401648
고양시,미플란트치과의원,031-977-2879,031-977-2879,031-977-2878,경기도 고양시 일산동구 무궁화로 237,경기도 고양시 일산동구 중산동 1809번지 이마트풍산점 4층,10311,없음,내원,없음,없음,없음,없음,없음,없음,37.6738948112,126.7871031801
고양시,미항외과의원,031-964-5001,031-964-5045,031-964-5046,경기도 고양시 덕양구 화정로 53,경기도 고양시 덕양구 화정동 969-1번지 새롬프라자 301호,10497,내원,없음,없음,내원,내원,없음,없음,없음,37.6352288909,126.8319237237
고양시,민트산부인과의원,031-932-5525,031-932-5525,031-932-5526,경기도 고양시 일산동구 정발산로 47,경기도 고양시 일산동구 장항동 847번지 웅신아트 303호,10402,없음,없음,없음,없음,없음,내원,없음,없음,37.6577605332,126.7737095861
고양시,민트소아청소년과의원,916-1190,031-916-1190,0508-936-1191,경기도 고양시 일산서구 하이파크2로 40,"경기도 고양시 일산서구 덕이동 1543번지 금문프라자 2층 204호, 205호",10234,없음,없음,내원,없음,없음,없음,없음,없음,37.6990505227,126.7535807154
고양시,믿음치과의원,031-815-2880,031-815-2880,031-815-2879,경기도 고양시 일산서구 일중로 92,경기도 고양시 일산서구 일산동 580-3번지 4층 전체호,10340,없음,내원,없음,없음,없음,없음,없음,없음,37.6877372435,126.7749711591
고양시,바로편한치과의원,02-6314-2875,02-6314-2875,02-6318-2875,경기도 고양시 덕양구 동송로 30,경기도 고양시 덕양구 동산동 372번지 216~218호,10595,없음,내원,없음,없음,없음,없음,없음,없음,37.6491489052,126.8978646437
고양시,바른이안치과의원,02-2282-7522,02-2282-7522,02-2138-2160,경기도 고양시 덕양구 향기로 58,경기도 고양시 덕양구 향동동 562번지 향동프라자 301호,10546,없음,내원,없음,없음,없음,없음,없음,없음,37.5951845265,126.8923073932
고양시,바른플란트치과의원,031-915-7528,031-915-7528,031-916-7528,경기도 고양시 일산서구 킨텍스로 255,경기도 고양시 일산서구 대화동 2307-12번지 일산디엠시티스카이뷰 203호,10390,없음,내원,없음,없음,없음,없음,없음,없음,37.6686092783,126.7501552496
고양시,바오로의원,031-976-7677,031-976-7677,031-976-6639,경기도 고양시 일산서구 일중로 46,경기도 고양시 일산서구 일산동 1681-1번지 2층,10340,내원,없음,없음,내원,내원,내원,없음,내원,37.6836297014,126.7753740581
고양시,박내과의원,031-972-2111,031-972-2111,031-938-0354,경기도 고양시 덕양구 토당로 115,경기도 고양시 덕양구 토당동 282-23번지 금호프라자 212호,10506,내원,없음,없음,내원,내원,없음,내원,내원,37.6254989841,126.8169615534
고양시,박세호여성외과의원,031-911-1135,031-911-1135,031-922-1154,경기도 고양시 일산서구 중앙로 1416,경기도 고양시 일산서구 주엽동 71-2번지 한사랑빌딩 401호,10386,없음,없음,없음,없음,없음,없음,내원,없음,37.669807677,126.762967568
고양시,밝은미래의원,031-964-3366,031-969-3902,031-969-3972,경기도 고양시 덕양구 읍내로6번길 1-8,경기도 고양시 덕양구 고양동 204-4번지 1층,10275,없음,없음,없음,없음,없음,내원,없음,없음,37.7009539864,126.9025505534
고양시,밤가시연세소아청소년과의원,031-922-1517,031-922-1517,031-922-1527,경기도 고양시 일산동구 일산로 452,경기도 고양시 일산동구 정발산동 1138번지 일산프라자 5층 502~503호,10357,없음,없음,내원,없음,없음,없음,없음,없음,37.6740403234,126.7769528173
고양시,배편한내과의원,031-819-9111,031-819-9111,031-815-9111,경기도 고양시 일산서구 중앙로 1425,"경기도 고양시 일산서구 주엽동 105번지 주엽역 삼부르네상스 가동 201호, 303~310호",10386,내원,없음,없음,내원,내원,내원,내원,내원,37.6694732913,126.7613834257
고양시,백상치과의원,031-905-7946,031-905-7946,031-905-7947,경기도 고양시 일산동구 일산로 204,경기도 고양시 일산동구 마두동 730번지 동신 상가 301호,10417,없음,내원,없음,없음,없음,없음,없음,없음,37.6546352015,126.7903709389
고양시,백석서울치과의원,031-901-5535,031-901-5535,031-901-5525,경기도 고양시 일산동구 중앙로 1036,경기도 고양시 일산동구 백석동 1242번지 베스트고양터미널 601~603호,10450,없음,내원,없음,없음,없음,없음,없음,없음,37.6431934574,126.7897203592
고양시,백석치과의원,031-901-2801,031-901-2801,031-901-2807,경기도 고양시 일산동구 장백로 86,경기도 고양시 일산동구 백석동 1335-2번지 한경빌딩 201호,10447,없음,내원,없음,없음,없음,없음,없음,없음,37.6447479877,126.7844573683
고양시,백치과의원,031-973-2875,031-973-2875,031-973-2873,경기도 고양시 덕양구 행신로 266,경기도 고양시 덕양구 행신동 1081-2번지,10486,없음,내원,없음,없음,없음,없음,없음,없음,37.6187610695,126.8446941362
고양시,백희수산부인과의원,031-922-9200,031-922-9200,031-922-9400,경기도 고양시 일산서구 중앙로 1426,"경기도 고양시 일산서구 주엽동 66-1번지 일송노블레스 503,504호",10386,없음,없음,없음,없음,없음,내원,없음,없음,37.670269954,126.7619424818
고양시,베네치아치과의원,031-906-7533,031-906-2878,031-906-2893,경기도 고양시 일산동구 중앙로 1202,경기도 고양시 일산동구 마두동 798번지 우리은행 5층,10414,없음,내원,없음,없음,없음,없음,없음,없음,37.6540494686,126.7770333449
고양시,베스트치과의원,031-923-7528,031-923-7528,031-925-7528,경기도 고양시 일산서구 일현로 159,경기도 고양시 일산서구 탄현동 305-42번지 탄현동근생빌딩 3층,10241,없음,내원,없음,없음,없음,없음,없음,없음,37.6989233842,126.7634620974
고양시,베일러선치과의원,031-932-2777,031-932-2778,031-901-2778,경기도 고양시 일산동구 일산로 86,경기도 고양시 일산동구 백석동 1241번지 (재)한국중독연구재단 6층,10450,없음,내원,없음,없음,없음,없음,없음,없음,37.6451574062,126.7910618871
고양시,벨라시타가정의학과의원,031-849-5717,031-849-5717,031-849-5719,경기도 고양시 일산동구 강송로 33,경기도 고양시 일산동구 백석동 1237번지 일산요진와이시티 A-1201-3호,10450,내원,없음,없음,없음,없음,없음,없음,없음,37.6417316619,126.7939507953
고양시,본치과의원,031-908-2833,031-908-2833,031-908-2834,경기도 고양시 일산동구 중앙로 1182,경기도 고양시 일산동구 마두동 801번지 일산올림픽스포츠센타 2층,10414,없음,내원,없음,없음,없음,없음,없음,없음,37.6526140296,126.7781242173
고양시,봄날그리고치과의원,02-735-2279,02-735-2279,02-736-2279,경기도 고양시 덕양구 삼송로 88,경기도 고양시 덕양구 삼송동 326번지 오성프라자 301호,10589,없음,내원,없음,없음,없음,없음,없음,없음,37.6507269294,126.8840331365
고양시,봄소아청소년과의원,031-967-9696,031-967-9696,031-968-9009,경기도 고양시 덕양구 호국로 819,경기도 고양시 덕양구 주교동 621-4번지 신도빌딩 1층,10462,없음,없음,내원,없음,없음,없음,없음,없음,37.6588617964,126.8383330175
