인허가일자,사업장명,통합영업상태명,영업상태명,폐업일자,소재지시설전화번호,소재지면적,소재지도로명주소,소재지지번주소,소재지우편번호,위도,경도,업태구분명정보,X좌표값,Y좌표값,위생업태명,건물지상층수,건물지하층수,사용시작지상층수,사용끝지상층수,사용시작지하층수,사용끝지하층수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,세탁기수,여성종사자수,남성종사자수,회수건조수,침대수,다중이용업소여부
20040807,우리세탁,폐업,폐업,20070523,031-433-8859,33.28,경기도 시흥시 역전로 127-1,경기도 시흥시 정왕동 1499-6,15051,37.3462581698,126.7553937687,일반세탁업,178255.1869527390,427163.9610254550,일반세탁업,,,,,,,,,,,,,,,,N
20110428,우리세탁,폐업,폐업,20210329,031-433-5780,26.60,"경기도 시흥시 큰솔로 86 (정왕동,1층)",경기도 시흥시 정왕동 1525-8 1층,15051,37.3443409993,126.7558304244,일반세탁업,178293.2154176860,426951.7693969860,일반세탁업,,,,,,,,,,,,,,,,N
20090401,우리세탁소,폐업,폐업,20130227,,27.14,경기도 시흥시 수인로3402번길 10,경기도 시흥시 신천동 314-127 1층,14904,37.4427750226,126.7814337954,일반세탁업,180592.1407441480,437863.5519344330,일반세탁업,,,,,,,,,,,,,,,,N
20251226,우리아이시흥점,영업/정상,영업,,,149.40,"경기도 시흥시 측백나무길 12, 1층 (장곡동)",경기도 시흥시 장곡동 886-10,15002,37.3823203162,126.7888222940,세탁업 기타,181226.8337264340,431159.5179526730,세탁업 기타,0,0,,,,,,,,,5,0,0,0,,N
19951130,우성세탁소,영업/정상,영업,,,19.44,경기도 시흥시 은행로 208 (대야동),경기도 시흥시 대야동 569-1 우성(아)상가 104호,14907,37.4474494658,126.7942997848,일반세탁업,181725.0887597050,438416.5111628100,일반세탁업,,,,,,,,,,,,,,,,N
20010616,우진세탁소,폐업,폐업,20071010,031-405-8730,1.00,경기도 시흥시 논곡길 10,경기도 시흥시 논곡동 246-2,14982,37.3941037174,126.8552975134,일반세탁업,187116.7148083150,432456.6307238440,일반세탁업,,,,,,,,,,,,,,,,N
19920211,우진세탁소,폐업,폐업,19990326,,1.00,경기도 시흥시 논곡길 10,경기도 시흥시 논곡동 246-2,14982,37.3941037174,126.8552975134,일반세탁업,187116.7148083150,432456.6307238440,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20061122,운동화손빨래방,폐업,폐업,20250623,031-317-3545,28.90,경기도 시흥시 하중로221번길 14 (하중동),경기도 시흥시 하중동 869-1,14976,37.3923446945,126.8072434852,운동화전문세탁업,182860.4421302850,432268.6966942580,운동화전문세탁업,,,,,,,,,,,,,,,,N
20090421,운동화손세탁,폐업,폐업,20130304,031-503-9978,31.02,경기도 시흥시 대은로104번길 40,경기도 시흥시 은행동 539-5 1층,14916,37.4423549092,126.8000451429,운동화전문세탁업,182235.9411061920,437819.4429320480,운동화전문세탁업,,,,,,,,,,,,,,,,N
20021111,원더풀빨래방,폐업,폐업,20050120,031-431-0566,.00,경기도 시흥시 서촌상가2길 26,경기도 시흥시 정왕동 1731-6 103호,15036,37.3461843146,126.7325546119,일반세탁업,176229.0593951050,427162.8706133940,일반세탁업,,,,,,,,,,,,,,,,N
20050906,월곶세탁소,폐업,폐업,20141215,031-435-8555,45.24,"경기도 시흥시 월곶중앙로 11, 201호 (월곶동, 풍림3차단지내상가)",경기도 시흥시 월곶동 1016 풍림3차단지내상가 201호,14967,37.3860733152,126.7414900726,일반세탁업,177094.8940250260,431604.0495239230,일반세탁업,,,,,,,,,,,,,,,,N
20020506,월드세탁소,폐업,폐업,20060821,031-431-7828,.00,경기도 시흥시 옥구천동로 402,경기도 시흥시 정왕동 1873-3 월드(아)상가 111호,15027,37.3567512193,126.7302225709,일반세탁업,176116.4599068260,428267.4200327590,일반세탁업,,,,,,,,,,,,,,,,N
19971024,월드세탁소,영업/정상,영업,,,19.50,경기도 시흥시 신천로79번길 11 (신천동),경기도 시흥시 신천동 277-4 연희@상가 106호,14949,37.4372703842,126.7848436608,일반세탁업,180920.7316478200,437248.5442495480,일반세탁업,,,,,,,,,,,,,,,,N
20010915,월드세탁소,폐업,폐업,20090615,031-431-5977,.00,,경기도 시흥시 정왕동 1873-3 111호,15027,37.3567512193,126.7302225709,일반세탁업,176116.4599068260,428267.4200327590,일반세탁업,,,,,,,,,,,,,,,,N
19921010,월드세탁소,폐업,폐업,20010915,031-694-7677,1.00,,경기도 시흥시 신천동 81 20/2,,,,일반세탁업,,,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20090615,월드세탁소,폐업,폐업,20210624,031-431-7828,26.47,경기도 시흥시 옥구천동로 402 (정왕동),경기도 시흥시 정왕동 1873-3 월드@상가 114호,15027,37.3567512193,126.7302225709,일반세탁업,176116.4599068260,428267.4200327590,일반세탁업,0,0,0,0,0,0,,,,,0,,,0,,N
19961213,월드크리닝,폐업,폐업,19990305,031-998-2626,1.00,경기도 시흥시 신천로100번길 31-1,경기도 시흥시 신천동 779-13,14950,37.4383371461,126.7898524710,일반세탁업,181332.2691041400,437377.9566591850,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20210708,윌이스코리아2,폐업,폐업,20221102,,.00,"경기도 시흥시 봉우재로209번길 28, 1층 일부호 (정왕동)",경기도 시흥시 정왕동 2249-11,15047,37.3580900334,126.7534701881,일반세탁업,178089.0035576110,428477.5434292570,일반세탁업,0,0,,,,,,,,,2,0,0,0,,N
20080303,유경사,폐업,폐업,20090515,,32.80,경기도 시흥시 호현로9번길 16,경기도 시흥시 신천동 314-113,14904,37.4424806150,126.7819340128,일반세탁업,180635.8490605060,437836.3699748110,일반세탁업,,,,,,,,,,,,,,,,N
20090909,유경세탁소,영업/정상,영업,,031-319-7003,16.94,"경기도 시흥시 옥구천동로374번길 7, 시화주공아파트(분산상가동) 102호 (정왕동)",경기도 시흥시 정왕동 1869 시화주공아파트(분산상가동) 102호,15119,,,일반세탁업,175994.8493580140,428113.2418833300,일반세탁업,0,0,0,0,0,0,,,,,2,,,1,,N
20050523,유경세탁소,폐업,폐업,20090907,031-401-7915,27.74,경기도 시흥시 옥구천동로374번길 7,경기도 시흥시 정왕동 1869 주공3단지 분산상가 102호,15031,37.3543812642,126.7289369802,일반세탁업,175994.8493580140,428113.2418833300,일반세탁업,,,,,,,,,,,,,,,,N
20021004,유경세탁소,폐업,폐업,20040721,031-433-0609,.00,경기도 시흥시 정왕천로439번길 6,경기도 시흥시 정왕동 1168-11,15052,37.3467875032,126.7535708184,일반세탁업,178093.6594891860,427223.6556631740,일반세탁업,,,,,,,,,,,,,,,,N
20040723,유경세탁소,폐업,폐업,20050524,031-433-0609,59.16,경기도 시흥시 정왕천로439번길 6,경기도 시흥시 정왕동 1168-11,15052,37.3467875032,126.7535708184,일반세탁업,178093.6594891860,427223.6556631740,일반세탁업,,,,,,,,,,,,,,,,N
19900906,유미세탁소,영업/정상,영업,,031-313-1791,38.11,경기도 시흥시 수인로3395번길 42 (신천동),경기도 시흥시 신천동 387-7,14948,37.4378962146,126.7810282914,일반세탁업,180550.5567424050,437329.3439569580,일반세탁업,0,0,0,0,0,0,,,,,0,,,0,,N
20020927,유미세탁소,영업/정상,영업,,031-432-8786,14.10,"경기도 시흥시 봉우재로23번안길 14 (정왕동,101호)",경기도 시흥시 정왕동 1609-5 101호,15056,37.3463404032,126.7413819012,일반세탁업,177013.8166267180,427176.8304097630,일반세탁업,,,,,,,,,,,,,,,,N
20130821,유원산업,영업/정상,영업,,031-498-4931,265.76,"경기도 시흥시 봉우순환로 107, 1, 2층 (정왕동)",경기도 시흥시 정왕동 2243-4,15047,37.3568492611,126.7511112185,일반세탁업,177879.6799173060,428341.3376811770,일반세탁업,0,0,0,0,0,0,,,,,2,,,0,,N
20100601,유진세탁,폐업,폐업,20240111,031-411-1635,177.56,경기도 시흥시 수인로2423번길 15,경기도 시흥시 논곡동 246-1 1층,14982,37.3944551728,126.8552832057,일반세탁업,187115.3858348630,432489.2726912490,일반세탁업,,,,,,,,,,,,,,,,N
20050404,유호세탁소,폐업,폐업,20070716,031-494-4947,38.00,경기도 시흥시 황고개로206번길 43,경기도 시흥시 거모동 1715-2 유호@상가 204호,15068,37.3485615495,126.7854149904,일반세탁업,180984.1375543980,427423.9585868240,일반세탁업,,,,,,,,,,,,,,,,N
20021011,유호세탁소,폐업,폐업,20110414,031-432-7064,45.00,경기도 시흥시 시청로68번길 4,경기도 시흥시 장현동 541-1 유호N플러스빌 1동 B109호,14998,37.3804882622,126.8005302128,일반세탁업,182270.9986479950,430978.5023900550,일반세탁업,,,,,,,,,,,,,,,,N
20110414,유호세탁소,영업/정상,영업,,,45.00,"경기도 시흥시 시청로68번길 4 (장현동,외 3필지 장현1엔플러스빌1동 B109호)",경기도 시흥시 장현동 541-4 외 3필지 장현1엔플러스빌1동 B109호,14998,37.3804882622,126.8005302128,일반세탁업,182252.6667129520,430941.4148092260,일반세탁업,,,,,,,,,,,,,,,,N
20070828,유호세탁소,폐업,폐업,20150105,031-494-4947,37.80,"경기도 시흥시 황고개로206번길 43 (거모동,유호@상가 204호)",경기도 시흥시 거모동 1715-2 유호@상가 204호,15068,37.3485615495,126.7854149904,일반세탁업,180984.1375543980,427423.9585868240,일반세탁업,,,,,,,,,,,,,,,,N
20220831,은계7단지세탁소,영업/정상,영업,,,47.29,"경기도 시흥시 은계중앙로 37, 상가동 101호 (은행동, 시흥은계엘에이치7단지)",경기도 시흥시 은행동 660 시흥은계엘에이치7단지,14922,37.4335897905,126.8009067012,일반세탁업,182225.0652329950,436886.5658022490,일반세탁업,0,0,,,,,,,,,2,0,0,1,,N
20000308,은하사,폐업,폐업,20050607,031-392-7096,1.00,,경기도 시흥시 신천동 545-51,,,,일반세탁업,,,일반세탁업,,,,,,,,,,,,,,,,N
20050607,은하세탁소,폐업,폐업,20200915,,27.88,경기도 시흥시 신흥마을2길 10-1 (신천동),경기도 시흥시 신천동 816-9,14947,37.4377922104,126.7772763980,일반세탁업,180219.4052554990,437318.7195090910,일반세탁업,,,,,,,,,,,,,,,,N
20021005,은혜세탁,폐업,폐업,20100830,031-319-5891,.00,경기도 시흥시 큰솔로22번길 14,경기도 시흥시 정왕동 1420-4,15060,37.3392150412,126.7534199875,일반세탁업,178077.8772747400,426382.5361842160,일반세탁업,,,,,,,,,,,,,,,,N
19890705,은혜세탁소,폐업,폐업,19900804,,1.00,,경기도 시흥시 대야동 376-55,14902,,,일반세탁업,,,일반세탁업,0,0,0,,0,,,,,,,,,,,N
19900810,은혜세탁소,폐업,폐업,19920128,,1.00,,경기도 시흥시 대야동 376-55,14902,,,일반세탁업,,,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20090512,은혜세탁소,영업/정상,영업,,031-404-9355,22.12,"경기도 시흥시 승지로 36, 상가동 1층 103호 (능곡동)",경기도 시흥시 능곡동 772 시흥능곡휴먼시아아파트,14995,37.3672560971,126.8097215981,일반세탁업,183110.0208754400,429455.9271573660,일반세탁업,,,,,,,,,,,,,,,,N
20251118,이조,영업/정상,영업,,,102.30,"경기도 시흥시 매화로 99-1, 광성사 1층 일부호 (도창동)",경기도 시흥시 도창동 380-2 광성사,14942,37.4103223400,126.8157448895,일반세탁업,183618.6735924280,434261.9208840140,일반세탁업,0,0,,,,,,,,,2,0,0,0,,N
20171214,이지(EG)세탁소,영업/정상,영업,,031-431-3004,22.68,"경기도 시흥시 서울대학로 100, 501동 지층 106호 (정왕동, 시흥배곧신도시 이지더원2차 에듀그린)",경기도 시흥시 정왕동 2575 시흥배곧신도시 이지더원2차 에듀그린,15012,37.3587757680,126.7159627083,일반세탁업,174616.0509748300,428550.2164579320,일반세탁업,0,0,,,,,,,,,1,0,0,1,,N
19951009,일류사,영업/정상,영업,,031-691-5680,29.20,경기도 시흥시 신천로80번길 31 (신천동),경기도 시흥시 신천동 781-10,14950,37.4374078493,126.7897029988,일반세탁업,181319.3452289220,437273.9065337530,일반세탁업,,,,,,,,,,,,,,,,N
19890627,일우사,폐업,폐업,20010516,,1.00,경기도 시흥시 군자로492번길 12,경기도 시흥시 거모동 1474-1 일우상가107,15071,37.3459875256,126.7830797532,일반세탁업,180615.0114481390,427142.8932144760,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20010516,일우세탁소,영업/정상,영업,,,24.40,"경기도 시흥시 군자로492번길 14, 1층 107호 (거모동, 일우아파트)",경기도 시흥시 거모동 1474-1 일우아파트,15071,37.3458523689,126.7816020374,일반세탁업,180615.0114481390,427142.8932144760,일반세탁업,,,,,,,,,,,,,,,,N
20100806,자연세탁소,폐업,폐업,20151204,031-318-3396,24.60,"경기도 시흥시 승지로 75 (능곡동,101호)",경기도 시흥시 능곡동 542 101호,14994,37.3707763217,126.8105589696,일반세탁업,183149.2723584320,429874.7111652030,일반세탁업,,,,,,,,,,,,,,,,N
20100414,작은우리,폐업,폐업,20100722,031-493-5857,.00,경기도 시흥시 도일로124번길 6,경기도 시흥시 거모동 1772-1 뉴월드아트타운 101-1호,15069,37.3413814471,126.7845572982,일반세탁업,180839.1247280100,426616.2275636130,일반세탁업,0,0,,,,,,,,,3,,,1,,N
20161202,장미세탁,영업/정상,영업,,,20.30,"경기도 시흥시 군서로24번길 13-1, 102호 (정왕동)",경기도 시흥시 정왕동 1190-8 102호,15052,37.3458547563,126.7500349723,일반세탁업,177781.5135490980,427120.9591058910,일반세탁업,0,0,,,,,,,,,2,0,0,1,,N
19950601,장미세탁소,폐업,폐업,20021004,031-693-3067,1.00,경기도 시흥시 검바위1로3번길 17,경기도 시흥시 은행동 323-25,14921,37.4310123527,126.7934029594,일반세탁업,181645.4481400690,436563.2202529080,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20021002,장흥세탁소,영업/정상,영업,,031-497-3242,23.40,경기도 시흥시 정왕천로414번길 4-1 (정왕동),경기도 시흥시 정왕동 1516-3,15051,37.3441306556,126.7524907175,일반세탁업,177997.7154590420,426929.0446462530,일반세탁업,,,,,,,,,,,,,,,,N
19931005,재봉세탁소,폐업,폐업,20101216,031-694-3826,1.00,경기도 시흥시 복지로43번길 7,경기도 시흥시 대야동 491-1,14909,37.4436266258,126.7881067655,일반세탁업,181179.1200145070,437963.1819974440,일반세탁업,,,,,,,,,,,,,,,,N
20090713,정다운세탁소,영업/정상,영업,,031-505-5575,31.29,"경기도 시흥시 봉우재로57번길 6 (정왕동,102호)",경기도 시흥시 정왕동 1824-4 102호,15053,37.3479448441,126.7456109373,일반세탁업,177388.9599440130,427353.6725577320,일반세탁업,0,0,0,0,0,0,,,,,0,,,1,,N
19910304,정산세탁소,폐업,폐업,19990728,,1.00,,경기도 시흥시 신천동 111-32,,,,일반세탁업,,,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20010516,정성빨래방,폐업,폐업,20030904,031-319-6002,1.00,경기도 시흥시 정왕천로369번길 30,경기도 시흥시 정왕동 1569,15058,37.3431643454,126.7465167774,일반세탁업,177467.8796928270,426823.0215224340,일반세탁업,,,,,,,,,,,,,,,,N
20110701,정성세탁소,영업/정상,영업,,031-319-6002,66.76,"경기도 시흥시 봉우재로23번길 10, 1층 일부호 (정왕동)",경기도 시흥시 정왕동 1606 1층 일부호,15056,37.3457191046,126.7428897269,일반세탁업,177147.4096772340,427107.0357754880,일반세탁업,,,,,,,,,,,,,,,,N
20031114,정성세탁소,폐업,폐업,20110701,031-319-6002,36.66,,경기도 시흥시 정왕동 1871-5 103호,15032,37.3516995845,126.7309967760,일반세탁업,176094.0046655560,427724.7029908080,일반세탁업,,,,,,,,,,,,,,,,N
20100910,정왕동이주민단지세탁소,폐업,폐업,20130722,,29.01,"경기도 시흥시 정왕천로375번길 31, 1층 (정왕동)",경기도 시흥시 정왕동 1569-1,15058,37.3431019725,126.7466302971,일반세탁업,177477.1589568890,426816.0707708540,일반세탁업,0,0,0,0,0,0,,,,,0,,,0,,N
20021008,정왕세탁소,영업/정상,영업,,,39.75,경기도 시흥시 정왕시장길 73 (정왕동),경기도 시흥시 정왕동 1181-4,15052,37.3470887673,126.7498985055,일반세탁업,177769.2814869920,427256.5720075640,일반세탁업,,,,,,,,,,,,,,,,N
19980409,정우세탁소,폐업,폐업,20021004,,1.00,,경기도 시흥시 거모동 195,,,,일반세탁업,179666.3260204430,429084.0299337980,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20040610,정일세탁소,폐업,폐업,20110923,031-431-5429,30.78,경기도 시흥시 역전로313번길 4,경기도 시흥시 정왕동 2305-11 102호,15025,37.3527600168,126.7374670411,일반세탁업,176670.7574949690,427891.4544636220,일반세탁업,,,,,,,,,,,,,,,,N
19931120,정일세탁소,폐업,폐업,19980112,031-695-0805,1.00,경기도 시흥시 미산로143번안길 13,경기도 시흥시 미산동 324-4,14944,37.4175232591,126.7941173580,일반세탁업,181703.7037204160,435065.5691556770,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20010511,제일세탁소,폐업,폐업,20061009,031-432-3112,1.00,경기도 시흥시 군서로54번길 9,경기도 시흥시 정왕동 1208-1,15052,37.3472681914,126.7469273789,일반세탁업,177506.9260189550,427277.4986654710,일반세탁업,,,,,,,,,,,,,,,,N
19890310,제일세탁소,폐업,폐업,20230508,031-311-7107,24.80,경기도 시흥시 호현로40번길 19 (대야동),경기도 시흥시 대야동 492-21,14909,37.4431709997,126.7872858397,일반세탁업,181106.5907041980,437913.5775774130,일반세탁업,,,,,,,,,,,,,,,,N
20021001,제일세탁소,폐업,폐업,20090125,031-315-2372,24.00,경기도 시흥시 매화로 46,경기도 시흥시 매화동 199-2,14940,37.4155072402,126.8145450656,일반세탁업,183507.8780133560,434845.1388984580,일반세탁업,,,,,,,,,,,,,,,,N
20070320,제일세탁소,영업/정상,영업,,031-432-3112,39.20,"경기도 시흥시 군서로 60, 101호 (정왕동)",경기도 시흥시 정왕동 1209-8 101호,15052,37.3469105670,126.7459712823,일반세탁업,177421.4310493080,427237.9796070830,일반세탁업,,,,,,,,,,,,,,,,N
19880627,조양사세탁빨래방,폐업,폐업,19981019,031-692-6410,1.00,,경기도 시흥시 신천동 37-2,14950,,,일반세탁업,,,일반세탁업,0,0,0,,0,,,,,,,,,,,N
19990917,조양세탁소,폐업,폐업,20010326,031-693-8622,1.00,,경기도 시흥시 신천동 37-2,14950,,,일반세탁업,,,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20030514,조은세탁소,폐업,폐업,20130715,031-403-6391,30.50,경기도 시흥시 동서로 1056 (조남동),경기도 시흥시 조남동 169-31,14984,37.3831028953,126.8595146455,일반세탁업,187493.8018900210,431235.3781970590,일반세탁업,,,,,,,,,,,,,,,,N
19880627,조일사세탁소,폐업,폐업,19900702,,1.00,,경기도 시흥시 신천동 387-8,,,,일반세탁업,,,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20010516,주공2차VIP세탁소,폐업,폐업,20211220,,22.00,"경기도 시흥시 정왕대로117번길 7 (정왕동,201호)",경기도 시흥시 정왕동 1868-1 201호,15031,37.3524724060,126.7292500723,일반세탁업,175938.5771525800,427855.9968001230,일반세탁업,,,,,,,,,,,,,,,,N
20010516,주공3차세탁소,영업/정상,영업,,,22.80,경기도 시흥시 옥구천동로374번길 7 (정왕동),경기도 시흥시 정왕동 1869 주공3단지(아)상가 204호,15031,37.3543812642,126.7289369802,일반세탁업,175994.8493580140,428113.2418833300,일반세탁업,,,,,,,,,,,,,,,,N
19900315,주공크리닝,영업/정상,영업,,031-312-3907,16.96,"경기도 시흥시 능곡중앙로 77 (능곡동,주공아파트 상가 101호)",경기도 시흥시 능곡동 557 주공아파트 상가 101호,14994,37.3700291402,126.8122711598,일반세탁업,183337.0826361070,429824.6627625440,일반세탁업,0,0,0,0,0,0,,,,,0,,,0,,N
20130605,주문세탁소,폐업,폐업,20160401,031-495-8870,42.00,"경기도 시흥시 한우물로11번길 17, 2동 101호 (거모동, 한진탑스빌라)",경기도 시흥시 거모동 1750-3 한진탑스빌라 2동 101호,15070,37.3431556712,126.7828244345,일반세탁업,180686.7334094220,426814.7056253860,일반세탁업,0,0,,,,,,,,,1,,,0,,N
20210708,주식회사윌리스코리아,영업/정상,영업,,031-498-4931,235.44,"경기도 시흥시 봉우재로209번길 28, 1층 일부호 (정왕동)",경기도 시흥시 정왕동 2249-11,15047,37.3580900334,126.7534701881,일반세탁업,178089.0035576110,428477.5434292570,일반세탁업,0,0,,,,,,,,,4,0,0,3,,N
20221024,주식회사지케이아이앤씨,영업/정상,영업,,,124.50,"경기도 시흥시 미산로 109, 일신기공 1층 일부호 (미산동)",경기도 시흥시 미산동 365-13 일신기공,14944,37.4191923859,126.7958985651,일반세탁업,181864.5443929890,435248.6645207750,일반세탁업,0,0,,,,,,,,,2,0,0,2,,N
20170720,주식회사크린토피아시흥지사,폐업,폐업,20191101,031-435-5860,115.56,"경기도 시흥시 하중로136번길 4-13, 1층 (하중동)",경기도 시흥시 하중동 832-2 1층호,14975,37.3993005171,126.7991352052,일반세탁업,182144.7530550260,433042.3917268780,일반세탁업,0,0,,,,,,,,,2,0,0,3,,N
20080319,주식회사크린토피아시흥지사,폐업,폐업,20191101,031-435-5860,313.60,"경기도 시흥시 능곡로76번길 9, 1층 (화정동)",경기도 시흥시 화정동 655-8,14992,37.3609228972,126.8165211508,일반세탁업,183680.7901738650,428776.1636282550,일반세탁업,0,0,0,0,0,0,,,,,2,,,3,,N
20030528,주신세탁소,영업/정상,영업,,031-433-6068,32.68,경기도 시흥시 봉우재로61번길 21 (정왕동),경기도 시흥시 정왕동 1826-7,15053,37.3488367866,126.7441342470,일반세탁업,177258.2803033680,427454.0108480430,일반세탁업,,,,,,,,,,,,,,,,N
19991023,주신세탁소,폐업,폐업,20010516,031-697-9148,1.00,,경기도 시흥시 장곡동 0 숲속마을(아)상가107,,,,일반세탁업,,,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20010516,주신세탁소,폐업,폐업,20131004,031-317-5088,26.00,경기도 시흥시 장곡로 71 (장곡동),경기도 시흥시 장곡동 807 숲속마을(아)상가 103호,15002,37.3794232534,126.7807623494,일반세탁업,180568.7127747960,430740.6704052580,일반세탁업,,,,,,,,,,,,,,,,N
20050920,중앙세탁,폐업,폐업,20060626,031-435-0489,27.50,경기도 시흥시 하중로 131-1,경기도 시흥시 하중동 825-5 104호,14975,37.3988959452,126.8008336802,일반세탁업,182293.0716211460,432997.1610954210,일반세탁업,,,,,,,,,,,,,,,,N
20060713,중앙세탁,영업/정상,영업,,031-435-0489,26.40,경기도 시흥시 하중로 131-1 (하중동),경기도 시흥시 하중동 825-5,14975,37.3988959452,126.8008336802,일반세탁업,182293.0716211460,432997.1610954210,일반세탁업,1,,,,,,,,,,,,,,,N
19950214,중앙세탁소,폐업,폐업,19990708,031-691-0609,1.00,경기도 시흥시 대야로13번길 17,경기도 시흥시 대야동 475-2,14905,37.4453974964,126.7873099391,일반세탁업,181108.9391853160,438159.8567444370,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20000216,중앙세탁소,폐업,폐업,20090323,031-312-2669,1.00,경기도 시흥시 문화마을로16번길 69,경기도 시흥시 대야동 463-9,14905,37.4467524637,126.7863022249,일반세탁업,181019.9737105780,438311.2861827590,일반세탁업,,,,,,,,,,,,,,,,N
20091123,중앙세탁소,폐업,폐업,20130212,031-312-2669,26.40,경기도 시흥시 문화마을로16번길 69,경기도 시흥시 대야동 463-9 1층,14905,37.4467524637,126.7863022249,일반세탁업,181019.9737105780,438311.2861827590,일반세탁업,,,,,,,,,,,,,,,,N
19900417,중앙세탁소,폐업,폐업,19940727,031-692-3188,1.00,경기도 시흥시 대골길 68,경기도 시흥시 대야동 476-7,14905,37.4457358321,126.7866171197,일반세탁업,181048.0113835590,438198.1815456780,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20201105,중앙세탁소,영업/정상,영업,,031-492-8105,79.80,"경기도 시흥시 군자로 517, 일대일보습학원 1층 일부호 (거모동)",경기도 시흥시 거모동 1761-1 일대일보습학원,15068,37.3440634860,126.7853785889,일반세탁업,180913.5304662650,426909.1094989180,일반세탁업,0,0,,,,,,,,,2,0,0,1,,N
19970626,중앙세탁소,폐업,폐업,20170501,031-315-2563,30.65,경기도 시흥시 검바위2로 30 (은행동),경기도 시흥시 은행동 276-26,14921,37.4319488814,126.7962764238,일반세탁업,181907.1993769130,436664.6116948950,일반세탁업,,,,,,,,,,,,,,,,N
19880627,중앙세탁소,폐업,폐업,19901119,,1.00,경기도 시흥시 수인로 3249-15,경기도 시흥시 은행동 106-1,14920,37.4377262013,126.7962110245,일반세탁업,181895.7867209350,437304.9124109550,일반세탁업,0,0,0,,0,,,,,,,,,,,N
19890304,중앙세탁소,폐업,폐업,20010716,,1.00,경기도 시흥시 수인로 3249-15,경기도 시흥시 은행동 106-1,14920,37.4377262013,126.7962110245,일반세탁업,181895.7867209350,437304.9124109550,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20010516,지상필세탁소,폐업,폐업,20220217,031-433-6585,31.15,경기도 시흥시 정왕대로28번길 29 (정왕동),경기도 시흥시 정왕동 1862 동남(아)상가 109호,15041,37.3539081067,126.7186442005,일반세탁업,175095.4586504870,427968.2358280810,일반세탁업,,,,,,,,,,,,,,,,N
20190219,지케이클린(GK클린),영업/정상,영업,,,139.16,"경기도 시흥시 신천로104번길 30, 1층 일부호 (신천동)",경기도 시흥시 신천동 779-16 선경철강,14950,37.4385079869,126.7897830326,일반세탁업,181326.0505588570,437396.7104047030,일반세탁업,0,0,,,,,,,,,1,0,0,2,,N
20240725,지케이클린시흥신천점,영업/정상,영업,,,189.00,"경기도 시흥시 수인로3465번길 45, 1층 (신천동)",경기도 시흥시 신천동 570-1,14946,37.4399993845,126.7756160601,일반세탁업,180072.6894955020,437563.3256878310,일반세탁업,0,0,,,,,,,,,4,0,0,0,,N
19950321,지혜세탁소,폐업,폐업,19971212,,1.00,,경기도 시흥시 거모동 1656-4,15069,37.3411943227,126.7837118788,일반세탁업,180761.8408197620,426585.9469267600,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20010516,진로세탁소,폐업,폐업,20040924,031-433-5096,1.00,,경기도 시흥시 정왕동 1848-8 진로(아)상가202,15038,,,일반세탁업,,,일반세탁업,,,,,,,,,,,,,,,,N
20031021,진성세탁,폐업,폐업,20110425,031-499-3396,48.10,경기도 시흥시 큰솔로 86,경기도 시흥시 정왕동 1525-8,15051,37.3443409993,126.7558304244,일반세탁업,178293.2154176860,426951.7693969860,일반세탁업,,,,,,,,,,,,,,,,N
19880627,진양세탁소,폐업,폐업,20041215,031-313-6883,1.00,경기도 시흥시 수인로3287번길 18,경기도 시흥시 은행동 109-30,14950,37.4381958774,126.7948614557,일반세탁업,181774.1088218770,437359.6937667110,일반세탁업,,,,,,,,,,,,,,,,N
20021023,진주세탁소,영업/정상,영업,,,48.00,"경기도 시흥시 월곶중앙로70번길 3, 풍림프라자 1층 105호 (월곶동)",경기도 시흥시 월곶동 1010-4 풍림프라자,14964,37.3896123363,126.7381671017,일반세탁업,176679.4631529380,432080.0279504860,일반세탁업,0,0,0,0,0,0,,,,,0,,,0,,N
19910926,짱구세탁소,폐업,폐업,19920831,,1.00,,경기도 시흥시 신천동 47-13,,,,일반세탁업,,,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20140926,착한세탁소,폐업,폐업,20150508,031-496-9620,35.00,"경기도 시흥시 죽율로 47, 상가동 208호 (죽율동, 푸르지오6단지 )",경기도 시흥시 죽율동 759 푸르지오6차1단지 상가동 208호,15050,37.3485483334,126.7612534867,일반세탁업,178766.2782993540,427596.1530379490,일반세탁업,0,0,0,0,0,0,,,,,2,,,0,,N
