검색카테고리,id,place_name,category_name,세부분류,category_group_code,phone,address_name,road_address_name,x,y,place_url,법정동코드,법정동명,법정동_시도,법정동_시군구,법정동_읍면동,법정동_리,행정동코드,행정동명,행정동_시도,행정동_시군구,행정동_읍면동
병원,7974894,신천탑비뇨기과의원,"의료,건강 > 병원 > 비뇨기과",기타,HP8,031-313-8275,경기 시흥시 신천동 711,경기 시흥시 수인로 3366,126.78496008165612,37.44085465242513,http://place.map.kakao.com/7974894,4139010200,경기도 시흥시 신천동,경기도,시흥시,신천동,,4139052000,경기도 시흥시 신천동,경기도,시흥시,신천동
병원,1664857943,신천탑정형외과의원,"의료,건강 > 병원 > 정형외과",정형외과,HP8,031-503-9988,경기 시흥시 신천동 711,경기 시흥시 수인로 3366,126.78496,37.44087718,http://place.map.kakao.com/1664857943,4139010200,경기도 시흥시 신천동,경기도,시흥시,신천동,,4139052000,경기도 시흥시 신천동,경기도,시흥시,신천동
병원,9903009,신천한솔의원,"의료,건강 > 병원 > 일반의원",기타,HP8,031-312-3112,경기 시흥시 신천동 853-1,경기 시흥시 신천로80번길 2,126.7862766,37.43725749,http://place.map.kakao.com/9903009,4139010200,경기도 시흥시 신천동,경기도,시흥시,신천동,,4139052000,경기도 시흥시 신천동,경기도,시흥시,신천동
병원,12143123,신통재활의학과의원,"의료,건강 > 병원 > 재활의학과",기타,HP8,031-314-5007,경기 시흥시 신천동 712-9,경기 시흥시 수인로 3372,126.78432657191927,37.44110127685728,http://place.map.kakao.com/12143123,4139010200,경기도 시흥시 신천동,경기도,시흥시,신천동,,4139052000,경기도 시흥시 신천동,경기도,시흥시,신천동
병원,788792211,아주편한마취통증의학과의원,"의료,건강 > 병원 > 통증클리닉",기타,HP8,031-317-3690,경기 시흥시 신천동 711-2,경기 시흥시 수인로 3362,126.785485,37.44064747,http://place.map.kakao.com/788792211,4139010200,경기도 시흥시 신천동,경기도,시흥시,신천동,,4139052000,경기도 시흥시 신천동,경기도,시흥시,신천동
병원,12969708,연세내과의원,"의료,건강 > 병원 > 내과",내과,HP8,031-311-6688,경기 시흥시 신천동 712-3,경기 시흥시 수인로 3378,126.7837383,37.44135068,http://place.map.kakao.com/12969708,4139010200,경기도 시흥시 신천동,경기도,시흥시,신천동,,4139052000,경기도 시흥시 신천동,경기도,시흥시,신천동
병원,8003700,연세비뇨기과의원,"의료,건강 > 병원 > 비뇨기과",기타,HP8,031-313-0111,경기 시흥시 신천동 737,경기 시흥시 삼미시장1길 17,126.78431716488765,37.44044171781954,http://place.map.kakao.com/8003700,4139010200,경기도 시흥시 신천동,경기도,시흥시,신천동,,4139052000,경기도 시흥시 신천동,경기도,시흥시,신천동
병원,9308297,연세스마일치과,"의료,건강 > 병원 > 치과",치과,HP8,031-314-8038,경기 시흥시 신천동 746-23,경기 시흥시 수인로3395번길 14,126.7811285,37.44039081,http://place.map.kakao.com/9308297,4139010200,경기도 시흥시 신천동,경기도,시흥시,신천동,,4139052000,경기도 시흥시 신천동,경기도,시흥시,신천동
병원,9297032,연세안과,"의료,건강 > 병원 > 안과",기타,HP8,031-315-3158,경기 시흥시 신천동 711,경기 시흥시 수인로 3366,126.78496,37.44089159,http://place.map.kakao.com/9297032,4139010200,경기도 시흥시 신천동,경기도,시흥시,신천동,,4139052000,경기도 시흥시 신천동,경기도,시흥시,신천동
병원,11110434,연세이비인후과 신천,"의료,건강 > 병원 > 이비인후과",내과,HP8,031-313-1991,경기 시흥시 신천동 737-2,경기 시흥시 삼미시장1길 13-1,126.7846499,37.44026392,http://place.map.kakao.com/11110434,4139010200,경기도 시흥시 신천동,경기도,시흥시,신천동,,4139052000,경기도 시흥시 신천동,경기도,시흥시,신천동
병원,1258577937,연세일등정형외과의원,"의료,건강 > 병원 > 정형외과",정형외과,HP8,031-317-1119,경기 시흥시 신천동 712-10,경기 시흥시 수인로 3370,126.78463421888199,37.44100182532547,http://place.map.kakao.com/1258577937,4139010200,경기도 시흥시 신천동,경기도,시흥시,신천동,,4139052000,경기도 시흥시 신천동,경기도,시흥시,신천동
병원,766750164,연세튼튼신경외과의원,"의료,건강 > 병원 > 신경외과",기타,HP8,031-312-9757,경기 시흥시 신천동 743-2,경기 시흥시 삼미시장1길 37,126.7826378,37.44089636,http://place.map.kakao.com/766750164,4139010200,경기도 시흥시 신천동,경기도,시흥시,신천동,,4139052000,경기도 시흥시 신천동,경기도,시흥시,신천동
병원,9301333,우리내과의원,"의료,건강 > 병원 > 내과",내과,HP8,031-404-4037,경기 시흥시 신천동 711-2,경기 시흥시 수인로 3362,126.7854804,37.44065828,http://place.map.kakao.com/9301333,4139010200,경기도 시흥시 신천동,경기도,시흥시,신천동,,4139052000,경기도 시흥시 신천동,경기도,시흥시,신천동
병원,9898800,우리이비인후과,"의료,건강 > 병원 > 이비인후과",내과,HP8,031-313-2588,경기 시흥시 신천동 712-9,경기 시흥시 수인로 3372,126.78426994252638,37.44114622419234,http://place.map.kakao.com/9898800,4139010200,경기도 시흥시 신천동,경기도,시흥시,신천동,,4139052000,경기도 시흥시 신천동,경기도,시흥시,신천동
병원,8478088,윤피부과의원,"의료,건강 > 병원 > 피부과",피부과,HP8,031-315-8872,경기 시흥시 신천동 712-9,경기 시흥시 수인로 3372,126.78434909437173,37.44112834836313,http://place.map.kakao.com/8478088,4139010200,경기도 시흥시 신천동,경기도,시흥시,신천동,,4139052000,경기도 시흥시 신천동,경기도,시흥시,신천동
병원,1338287552,이지치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-315-3275,경기 시흥시 신천동 712-9,경기 시흥시 수인로 3372,126.7843536,37.44113556,http://place.map.kakao.com/1338287552,4139010200,경기도 시흥시 신천동,경기도,시흥시,신천동,,4139052000,경기도 시흥시 신천동,경기도,시흥시,신천동
병원,9392543,이화소아과,"의료,건강 > 병원 > 소아청소년과",기타,HP8,031-313-9696,경기 시흥시 신천동 761-23,경기 시흥시 신천3길 25,126.7834248,37.43875879,http://place.map.kakao.com/9392543,4139010200,경기도 시흥시 신천동,경기도,시흥시,신천동,,4139052000,경기도 시흥시 신천동,경기도,시흥시,신천동
병원,1174926454,임플라인치과의원 시흥점,"의료,건강 > 병원 > 치과",치과,HP8,031-509-2875,경기 시흥시 신천동 743-2,경기 시흥시 삼미시장1길 37,126.7828613692017,37.440957135122595,http://place.map.kakao.com/1174926454,4139010200,경기도 시흥시 신천동,경기도,시흥시,신천동,,4139052000,경기도 시흥시 신천동,경기도,시흥시,신천동
병원,8499889,전치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-313-2676,경기 시흥시 신천동 711-2,경기 시흥시 수인로 3362,126.785485,37.44065108,http://place.map.kakao.com/8499889,4139010200,경기도 시흥시 신천동,경기도,시흥시,신천동,,4139052000,경기도 시흥시 신천동,경기도,시흥시,신천동
병원,9975923,조은아침예항외과의원,"의료,건강 > 병원 > 외과",기타,HP8,031-404-3376,경기 시흥시 신천동 733-1,경기 시흥시 삼미시장1길 5,126.7855417,37.43979341,http://place.map.kakao.com/9975923,4139010200,경기도 시흥시 신천동,경기도,시흥시,신천동,,4139052000,경기도 시흥시 신천동,경기도,시흥시,신천동
병원,13525410,좋은 치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-316-7582,경기 시흥시 신천동 752-20,경기 시흥시 수인로3409번길 35,126.779958,37.43878483,http://place.map.kakao.com/13525410,4139010200,경기도 시흥시 신천동,경기도,시흥시,신천동,,4139052000,경기도 시흥시 신천동,경기도,시흥시,신천동
병원,10760678,참산부인과의원,"의료,건강 > 병원 > 산부인과",산부인과,HP8,031-314-6666,경기 시흥시 신천동 766-1,경기 시흥시 신천천동로 7,126.78627327757982,37.43921899147376,http://place.map.kakao.com/10760678,4139010200,경기도 시흥시 신천동,경기도,시흥시,신천동,,4139052000,경기도 시흥시 신천동,경기도,시흥시,신천동
병원,10024033,플랜트치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-404-0114,경기 시흥시 신천동 712-10,경기 시흥시 수인로 3370,126.7846387,37.44101355,http://place.map.kakao.com/10024033,4139010200,경기도 시흥시 신천동,경기도,시흥시,신천동,,4139052000,경기도 시흥시 신천동,경기도,시흥시,신천동
병원,8141533,한마음내과,"의료,건강 > 병원 > 내과",내과,HP8,031-312-2277,경기 시흥시 신천동 712-9,경기 시흥시 수인로 3372,126.78434906851494,37.44113735845038,http://place.map.kakao.com/8141533,4139010200,경기도 시흥시 신천동,경기도,시흥시,신천동,,4139052000,경기도 시흥시 신천동,경기도,시흥시,신천동
병원,8641209,한사랑정신건강의학과의원,"의료,건강 > 병원 > 정신건강의학과",기타,HP8,031-314-5830,경기 시흥시 신천동 711-2,경기 시흥시 수인로 3362,126.785494,37.4406547,http://place.map.kakao.com/8641209,4139010200,경기도 시흥시 신천동,경기도,시흥시,신천동,,4139052000,경기도 시흥시 신천동,경기도,시흥시,신천동
병원,9560806,한양의원,"의료,건강 > 병원 > 일반의원",기타,HP8,031-312-9795,경기 시흥시 신천동 883-8,경기 시흥시 시흥대로 1075,126.79274107378963,37.431916975509445,http://place.map.kakao.com/9560806,4139010200,경기도 시흥시 신천동,경기도,시흥시,신천동,,4139052000,경기도 시흥시 신천동,경기도,시흥시,신천동
병원,8677605,해맑은치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-316-2875,경기 시흥시 신천동 711,경기 시흥시 수인로 3366,126.78496,37.44088439,http://place.map.kakao.com/8677605,4139010200,경기도 시흥시 신천동,경기도,시흥시,신천동,,4139052000,경기도 시흥시 신천동,경기도,시흥시,신천동
병원,9617014,현대치과,"의료,건강 > 병원 > 치과",치과,HP8,031-314-4950,경기 시흥시 신천동 735-3,경기 시흥시 삼미시장4길 8,126.7839658,37.43923912,http://place.map.kakao.com/9617014,4139010200,경기도 시흥시 신천동,경기도,시흥시,신천동,,4139052000,경기도 시흥시 신천동,경기도,시흥시,신천동
병원,13518267,엘치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-315-2812,경기 시흥시 포동 13-22,경기 시흥시 신현로38번길 26,126.78406474742337,37.40754516080731,http://place.map.kakao.com/13518267,4139010400,경기도 시흥시 포동,경기도,시흥시,포동,,4139053100,경기도 시흥시 신현동,경기도,시흥시,신현동
병원,1434623415,굿모닝재활의학과의원,"의료,건강 > 병원 > 재활의학과",기타,HP8,031-313-8305,경기 시흥시 은행동 646,경기 시흥시 은계번영길 1,126.8016231,37.43656974,http://place.map.kakao.com/1434623415,4139010600,경기도 시흥시 은행동,경기도,시흥시,은행동,,4139054000,경기도 시흥시 은행동,경기도,시흥시,은행동
병원,1970427546,뉴욕치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-435-2804,경기 시흥시 은행동 646-10,경기 시흥시 은계번영길 23,126.80390419663345,37.43710875,http://place.map.kakao.com/1970427546,4139010600,경기도 시흥시 은행동,경기도,시흥시,은행동,,4139054000,경기도 시흥시 은행동,경기도,시흥시,은행동
병원,775233970,더착한365의원,"의료,건강 > 병원 > 일반의원",기타,HP8,031-365-3333,경기 시흥시 은행동 607,경기 시흥시 은계중앙로 247,126.8032485,37.44586461,http://place.map.kakao.com/775233970,4139010600,경기도 시흥시 은행동,경기도,시흥시,은행동,,4139054000,경기도 시흥시 은행동,경기도,시흥시,은행동
병원,1848062339,리멤버피부과의원 시흥점,"의료,건강 > 병원 > 피부과",피부과,HP8,031-311-1125,경기 시흥시 은행동 646-4,경기 시흥시 은계번영길 9,126.80162516481859,37.43750949950303,http://place.map.kakao.com/1848062339,4139010600,경기도 시흥시 은행동,경기도,시흥시,은행동,,4139054000,경기도 시흥시 은행동,경기도,시흥시,은행동
병원,2008405488,리얼유의원,"의료,건강 > 병원 > 피부과",피부과,HP8,031-365-3369,경기 시흥시 은행동 646-10,경기 시흥시 은계번영길 23,126.8039132,37.43712949,http://place.map.kakao.com/2008405488,4139010600,경기도 시흥시 은행동,경기도,시흥시,은행동,,4139054000,경기도 시흥시 은행동,경기도,시흥시,은행동
병원,1705499371,명소아청소년과의원,"의료,건강 > 병원 > 소아청소년과",기타,HP8,031-311-7576,경기 시흥시 은행동 646-6,경기 시흥시 은계번영길 13,126.80259713823756,37.437428233442695,http://place.map.kakao.com/1705499371,4139010600,경기도 시흥시 은행동,경기도,시흥시,은행동,,4139054000,경기도 시흥시 은행동,경기도,시흥시,은행동
병원,7873283,문석준내과의원,"의료,건강 > 병원 > 내과",내과,HP8,031-312-1671,경기 시흥시 은행동 532-1,경기 시흥시 대은로 90,126.7984104,37.44470316,http://place.map.kakao.com/7873283,4139010600,경기도 시흥시 은행동,경기도,시흥시,은행동,,4139054000,경기도 시흥시 은행동,경기도,시흥시,은행동
병원,10420380,문소아과의원,"의료,건강 > 병원 > 소아청소년과",기타,HP8,031-315-0029,경기 시흥시 은행동 539-7,경기 시흥시 은행로 130,126.8000022,37.44273805,http://place.map.kakao.com/10420380,4139010600,경기도 시흥시 은행동,경기도,시흥시,은행동,,4139054000,경기도 시흥시 은행동,경기도,시흥시,은행동
병원,1756929779,미르소아청소년과의원,"의료,건강 > 병원 > 소아청소년과",기타,HP8,031-313-2075,경기 시흥시 은행동 646-4,경기 시흥시 은계번영길 9,126.8016331,37.43751492,http://place.map.kakao.com/1756929779,4139010600,경기도 시흥시 은행동,경기도,시흥시,은행동,,4139054000,경기도 시흥시 은행동,경기도,시흥시,은행동
병원,1058066035,바로나정형외과의원,"의료,건강 > 병원 > 정형외과",정형외과,HP8,031-316-0854,경기 시흥시 은행동 646-8,경기 시흥시 은계번영길 19,126.80301017829879,37.43719646082473,http://place.map.kakao.com/1058066035,4139010600,경기도 시흥시 은행동,경기도,시흥시,은행동,,4139054000,경기도 시흥시 은행동,경기도,시흥시,은행동
