개방자치단체코드,관리번호,안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치연도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점,학교급
4010000,202640100000901948,A-0097,방범용,기타,백송빌딩 골목,,경기도 시흥시 정왕동 2317-7,37.3519447,126.745598,양방향,N,N,N,,2009,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:10,
4010000,202640100000901949,A-0098,방범용,기타,하모니 마트 뒤 삼거리,,경기도 시흥시 정왕동 1405-4,37.3400339,126.7531994,양방향,N,N,N,,2009,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:10,
4010000,202640100000901950,A-0099,방범용,기타,시흥나부교회 뒤 사거리(군서중),,경기도 시흥시 정왕동 1602,37.3471972,126.7426711,양방향,N,N,N,,2009,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:10,
4010000,202640100000901951,A-0100,방범용,기타,어울림마트 뒤 사거리,,경기도 시흥시 정왕동 1616-9,37.3447593,126.7419049,양방향,N,N,N,,2009,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:10,
4010000,202640100000901952,A-0101,방범용,기타,로미오 노래방 주차장 앞,,경기도 시흥시 정왕동 1727-5,37.3470047,126.7328893,양방향,N,N,N,,2009,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:10,
4010000,202640100000901953,A-0102,방범용,기타,Tworld 앞,,경기도 시흥시 정왕동 1728-17,37.3463991,126.7331488,양방향,N,N,N,,2009,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:10,
4010000,202640100000901954,A-0103,방범용,기타,상록프라자 맞은편,,경기도 시흥시 정왕동 1737-17,37.3444685,126.7362961,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:10,
4010000,202640100000901955,A-0104,방범용,기타,우편취급국 뒤쪽 주차장,,경기도 시흥시 정왕동 1858-5,37.3531893,126.7229169,양방향,N,N,N,,2009,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:10,
4010000,202640100000901956,A-0105,방범용,기타,함현공원(정왕4동주민센터),,경기도 시흥시 정왕동 1878-3,37.3652946,126.7331815,양방향,N,N,N,,2009,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:10,
4010000,202640100000901957,A-0106,방범용,기타,농협 사거리,,경기도 시흥시 정왕동 1881-8,37.3634514,126.7310337,양방향,N,N,N,,2009,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:10,
4010000,202640100000901958,A-0107,방범용,기타,오케이마트 옆,,경기도 시흥시 장곡동 820-8,37.3781786,126.7846552,양방향,N,N,N,,2009,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:10,
4010000,202640100000901959,A-0108,방범용,기타,더샵 앞,,경기도 시흥시 장현동 541-1,37.3801246,126.8005332,양방향,N,N,N,,2009,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:10,
4010000,202640100000901960,A-0109,방범용,기타,성문교회앞 삼거리,,경기도 시흥시 하중동 861-1,37.393322,126.8057389,양방향,N,N,N,,2009,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:10,
4010000,202640100000901961,A-0110,방범용,기타,국민체육센터(연성동,,경기도 시흥시 하중동 880-1,37.3918212,126.8045532,양방향,N,N,N,,2009,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:10,
4010000,202640100000901962,A-0111,방범용,기타,극동아트빌 A동 사거리,,경기도 시흥시 대야동 461-28,37.4473239,126.7871777,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:10,
4010000,202640100000901963,A-0112,방범용,기타,삼호아파트 102동 사거리(대흥중),,경기도 시흥시 대야동 481,37.4462512,126.7844097,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:10,
4010000,202640100000901964,A-0113,방범용,기타,범내어린이공원 옆,,경기도 시흥시 대야동 500,37.4426268,126.7873736,양방향,N,N,N,,2025,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:10,
4010000,202640100000901965,A-0114,방범용,기타,임진각생고기 앞,,경기도 시흥시 대야동 493-7,37.4433012,126.7867793,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:10,
4010000,202640100000901966,A-0115,방범용,기타,대야동주민센터 뒤쪽 골목길,,경기도 시흥시 대야동 491-29,37.4428888,126.7879739,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000901967,A-0116,방범용,기타,소래초교 주변,,경기도 시흥시 신천동 703-15,37.4434188,126.7829972,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,초등학교
4010000,202640100000901968,A-0117,방범용,기타,일렉스 전기 앞,,경기도 시흥시 신천동 758-5,37.4390942,126.7823714,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000901969,A-0118,방범용,기타,코코헤어코디 앞,,경기도 시흥시 신천동 769-2,37.4386773,126.7875092,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000901970,A-0119,방범용,기타,애준아트빌 2동 앞,,경기도 시흥시 신천동 825-3,37.4363755,126.7766082,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000901971,A-0120,방범용,기타,신협 본점 앞,,경기도 시흥시 은행동 288-4,37.4316551,126.7933849,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000901972,A-0121,방범용,기타,월미마을 경로당 앞,,경기도 시흥시 물왕동 284-3,37.3872246,126.827538,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000901973,A-0122,방범용,기타,대명쉐르빌 앞,,경기도 시흥시 조남동 177-11,37.3821881,126.8579524,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000901974,A-0123,방범용,기타,베드로 성당 앞,,경기도 시흥시 정왕동 1162-4,37.3474541,126.749327,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000901975,A-0124,방범용,기타,세븐일레븐 앞,,경기도 시흥시 정왕동 1195-1,37.3451651,126.7527056,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000901976,A-0125,방범용,기타,개명부동산 앞,,경기도 시흥시 정왕동 1196-1,37.3442458,126.7518292,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000901977,A-0126,방범용,기타,다사랑 마트 앞,,경기도 시흥시 정왕동 1513-5,37.3438832,126.753263,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000901978,A-0127,방범용,기타,새희망 부동산 앞,,경기도 시흥시 정왕동 1523-7,37.3418734,126.7530174,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000901979,A-0128,방범용,기타,세원미용재료 앞,,경기도 시흥시 정왕동 2349-1,37.3527712,126.7459995,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000901980,A-0129,방범용,기타,예복교회 앞,,경기도 시흥시 정왕동 1412-7,37.3406133,126.751435,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000901981,A-0130,방범용,기타,소망주택 앞,,경기도 시흥시 정왕동 1422,37.3388802,126.7531367,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000901982,A-0131,방범용,기타,행복마을 앞,,경기도 시흥시 정왕동 1575-11,37.3458053,126.7450769,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000901983,A-0132,방범용,기타,옥터초교 후문 도로변,,경기도 시흥시 정왕동 1987-2,37.3452322,126.6929338,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,초등학교
4010000,202640100000901984,A-0133,방범용,기타,신일해피트리 1103동 뒤 도로(능곡중),,경기도 시흥시 능곡동 712,37.3647651,126.816108,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000901985,A-0134,방범용,기타,신안인스빌 옆 인라인공원,,경기도 시흥시 능곡동 781,37.3650129,126.8084727,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000901986,A-0135,방범용,기타,한선빌딩 옆,,경기도 시흥시 장현동 537-1,37.3816224,126.7995269,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000901987,A-0136,방범용,기타,행복한도담 어린이집,,경기도 시흥시 대야동 443,37.4481527,126.7906791,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000901988,A-0137,방범용,기타,보강빌라 삼거리,,경기도 시흥시 대야동 474-9,37.4459261,126.7870647,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000901989,A-0138,방범용,기타,소래농협 하나로마트 4거리,,경기도 시흥시 신천동 707-72,37.4425879,126.7848809,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000901990,A-0139,방범용,기타,사거리,,경기도 시흥시 신천동 821-5,37.4373197,126.7784223,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000901991,A-0140,방범용,기타,장미아파트 나동 뒤쪽,,경기도 시흥시 신천동 761-14,37.4380738,126.7831228,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000901992,A-0141,방범용,기타,명진마을 입구,,경기도 시흥시 신천동 595-45,37.442905,126.7719591,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000901993,A-0142,방범용,기타,골목 오거리,,경기도 시흥시 신천동 723-16,37.4427898,126.7796258,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000901994,A-0143,방범용,기타,사거리,,경기도 시흥시 신천동 314-23,37.4441004,126.7807223,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000901995,A-0144,방범용,기타,원주추어탕 앞,,경기도 시흥시 신천동 850-10,37.4355898,126.7860561,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000901996,A-0145,방범용,기타,금보아파트,,경기도 시흥시 신천동 836-1,37.4363825,126.7798963,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000901997,A-0146,방범용,기타,사거리,,경기도 시흥시 신천동 752-14,37.4385883,126.7812394,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000901998,A-0147,방범용,기타,"태산아파트 뒤, 빌라 골목",,경기도 시흥시 포동 13-3,37.4065738,126.7838966,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000901999,A-0148,방범용,기타,"두성빌라 가,나동 성당길",,경기도 시흥시 미산동 705,37.4089288,126.7856675,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000902000,A-0149,방범용,기타,상아그린아파트 입구 삼거리,,경기도 시흥시 미산동 93-1,37.4219982,126.7962624,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000902001,A-0150,방범용,기타,우리슈퍼 옆,,경기도 시흥시 미산동 234-8,37.4221986,126.7878291,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000902002,A-0151,방범용,기타,온누리 어린이집 맞은편,,경기도 시흥시 은행동 293-12,37.4312563,126.7958093,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000902003,A-0152,방범용,기타,지하보도 내,,경기도 시흥시 은행동 109-22,37.4388137,126.7947924,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000902004,A-0153,방범용,기타,진성석유 앞,,경기도 시흥시 은행동 109-87,37.4380908,126.7935981,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000902005,A-0154,방범용,기타,신성아파트 입구쪽,,경기도 시흥시 은행동 289-99,37.4304184,126.7955604,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000902006,A-0155,방범용,기타,삼거리(매화중),,경기도 시흥시 매화동 289-1,37.4110642,126.8155858,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000902007,A-0156,방범용,기타,승희맨션 옆,,경기도 시흥시 매화동 227-1,37.4168846,126.810765,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000902008,A-0157,방범용,기타,다산슈퍼 앞358-3,,경기도 시흥시 도창동 370,37.4088889,126.8169154,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000902009,A-0158,방범용,기타,세원아프트 및 삼일빌라 C동 앞,,경기도 시흥시 조남동 169-61,37.3829611,126.8599782,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000902010,A-0159,방범용,기타,목감사거리 지하보도내,,경기도 시흥시 논곡동 147-5,37.3885559,126.8614131,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000902011,A-0160,방범용,기타,군자제일교회 앞(이튼어린이집),,경기도 시흥시 거모동 1739-6,37.3440726,126.7819315,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000902012,A-0161,방범용,기타,아주1차아파트 아주3차 아파트 사이,,경기도 시흥시 거모동 1734-1,37.3458705,126.7833463,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000902013,A-0162,방범용,기타,서해수산 뒤,,경기도 시흥시 월곶동 991-4,37.3942461,126.740013,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000902014,A-0163,방범용,기타,주차장 옆,,경기도 시흥시 거모동 1726-1,37.3476607,126.7846227,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000902015,A-0164,방범용,기타,보우아파트 앞,,경기도 시흥시 거모동 1741-1,37.3446518,126.7828767,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000902016,A-0165,방범용,기타,월명식당 앞,,경기도 시흥시 정왕동 2238-6,37.3576376,126.7498274,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000902017,A-0166,방범용,기타,봉현슈퍼 맞은편,,경기도 시흥시 정왕동 2255-1,37.3580026,126.754497,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000902018,A-0167,방범용,기타,사랑마트 맞은편,,경기도 시흥시 정왕동 1536,37.34291,126.7575523,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000902019,A-0168,방범용,기타,삼거리,,경기도 시흥시 정왕동 2308-1,37.3539158,126.7434258,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000902020,A-0169,방범용,기타,사거리,,경기도 시흥시 정왕동 1203,37.3460353,126.7490001,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
4010000,202640100000902021,A-0170,방범용,기타,사랑주택,,경기도 시흥시 정왕동 1548,37.3423032,126.755036,양방향,N,N,N,,2010,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:11,
