정류장아이디,정류장명,Y좌표,X좌표,GPSX좌표,GPSY좌표,링크아이디,정류장유형,환승정류장유무,중앙차로여부,정류장영문명,ARS아이디,기관코드,데이터표출유무,등록아이디,등록일자,비고,표지판유형,행정동코드,권역코드,사용구분,정류장중국어명,정류장일본어명,정류장베트남명,DRT유무,정류장유형명,환승역타입명,표지판유형명
229000643,덕은2리,180705.4828000000,477907.2858900000,,,2290011700,0100,,N,Deogeun 2-ri,31148,4148000000,Y,BASIC_INFO,2007-09-02 00:00:00.0,덕은2리,1,4148031000,229,Y,德？2里,トグン2リ,Deogeun-ri 2,N,마을,,표지판 있음
229000644,덕은2리,180737.2325600000,477716.6040300000,,,2290011700,0100,,N,Deogeun 2-ri,31152,4148000000,Y,suyen679,2010-08-26 00:00:00.0,,2,4148031000,229,Y,德？2里,トグン2リ,Deogeun-ri 2,N,마을,,쉘터
229000646,월롱초등학교,180965.0000000000,477564.0000000000,,,2290150600,0100,,N,Wollong Elementary School ,31155,4148000000,Y,BASIC_INFO,2007-09-02 00:00:00.0,월롱초등학교,1,4148031000,229,Y,月？小？,ウォルロン小？校,Tr？？ng ti？u h？c Wollong,N,마을,,표지판 있음
229000648,덕은2리,180682.5115400000,477889.8879700000,,,2290150600,0100,,N,Deogeun 2-ri,31147,4148000000,Y,BASIC_INFO,2007-09-02 00:00:00.0,덕은2리,1,4148031000,229,Y,德？2里,トグン2リ,Deogeun-ri 2,N,마을,,표지판 있음
229000649,덕은5리마을회관,180745.8946600000,478317.6556700000,,,2290150600,0100,N,N,Deogeun 5-ri Community Center,31153,4148000000,Y,ckdejr12 ,2014-04-22 00:00:00.0,,2,4148031000,229,Y,德？5里？村？？,トグン5リ公民館,Nha v？n hoa thon Deogeun-ri 5,N,마을,일반,쉘터
229000652,LCD산업단지,179430.7652900000,478913.0500200000,,,2290077100,1100,,N,LCD Industrial Complex,30873,4148000000,Y,prkseo03,2008-08-27 00:00:00.0,,1,4148031000,229,Y,LCD？？？？,LCD産業？地,Khu cong nghi？p LCD,N,"시내,마을",,표지판 있음
229001817,내포1리,180418.7846400000,481733.7283500000,,,2290234600,1100,N,N,Naepo 1-ri,30128,4148000000,Y,ckdejr12 ,2016-04-26 00:00:00.0,,2,4148025000,229,Y,？浦1里,ネポ1リ,Naepo-ri 1,N,"시내,마을",일반,쉘터
229001818,내포1리,180397.7182500000,481710.3212500000,,,2290241300,1100,N,N,Naepo 1-ri,30115,4148000000,Y,ckdejr12 ,2016-04-26 00:00:00.0,,2,4148025000,229,Y,？浦1里,ネポ1リ,Naepo-ri 1,N,"시내,마을",일반,쉘터
229001820,능산2리,179979.5903400000,480765.8290500000,,,2290234700,1100,N,N,Neungsan 2-ri,30119,4148000000,Y,ckdejr12 ,2016-04-26 00:00:00.0,,2,4148031000,229,Y,陵山2里,ヌンサン2リ,Neungsan-ri 2,N,"시내,마을",일반,쉘터
229001821,임진각,177415.3723300000,487428.6287700000,3753.3509000000,12644.6400000000,2290252400,1100,N,N,Neungsan 2-ri,31069,4148000000,Y,smchoi,2022-12-12 00:00:00.0,,2,4148025000,229,Y,？津？,イムジンガク(臨津閣),Di tich Imjingak,N,"시내,마을",일반,쉘터
229000975,능안3리,181058.3892100000,470360.1219100000,3744.1293000000,12647.1500000000,2290258600,0100,N,N,Neungan 3-ri,50035,4148000000,Y,smchoi,2019-12-13 00:00:00.0,,0,4148026200,229,Y,陵岸3里,ヌンアン3リ,Neungan-ri 3,N,마을,일반,표지판 없음
229000976,하우개마을,179670.9268200000,467596.6064000000,3742.6336000000,12646.2100000000,2290240600,0100,N,N,Haugae Maeul ,30881,4148000000,Y,smchoi,2019-10-30 00:00:00.0,,0,4148057000,229,Y,哈？盖村,ハウゲマウル,Lang Haugae maeul,N,마을,일반,표지판 없음
229000977,상지석2통,179742.1293300000,469801.7918300000,3743.8258000000,12646.2500000000,2290258200,1100,N,N,Sangjiseok 2-tong ,30185,4148000000,Y,smchoi,2023-03-13 00:00:00.0,,1,4148055000,229,Y,上支石2？,サンジソク2トン,Sangjiseok-tong 2,N,"시내,마을",일반,표지판 있음
229000978,메디인병원,179384.5250600000,473330.5220400000,3745.7328000000,12646.0000000000,2290043700,0100,N,N,Medi-yin Hospital,30177,4148000000,Y,smchoi,2022-02-25 00:00:00.0,,1,4148052000,229,Y,Medi人？院,メディイン病院,B？nh vi？n Medi-yin,N,마을,일반,표지판 있음
229000979,야당역.한빛마을5.9단지,178728.7252800000,467892.2624200000,3742.7921000000,12645.5700000000,2290096900,1101,N,N,Yadang Station / Hanbit Maeul 5 & 9-danji,30174,4148000000,Y,smchoi,2022-01-21 00:00:00.0,,1,4148057000,229,Y,野塘站、？碧村5、9？,ヤダン？、ハンピッマウル5，9？地,Ga Yadang. Khu t？ h？p lang Hanbit maeul 5.9,Y,"시내,마을,공항",일반,표지판 있음
229000981,송학동,178727.8127200000,467024.2753900000,3742.3229000000,12645.5700000000,2290198400,1000,N,N,Songhak-dong,30642,4148000000,Y,smchoi,2022-01-21 00:00:00.0,,1,4148057000,229,Y,松？洞,ソンハク洞,Ph？？ng Songhak-dong,N,시내,일반,표지판 있음
229000983,발랑2리,191241.5243700000,478457.0614300000,3748.5156000000,12654.0700000000,2350121100,1100,N,N,Ballang 2-ri,30871,4148000000,Y,smchoi,2022-09-29 00:00:00.0,,0,4148035000,229,Y,？朗2里,パルラン2リ,Ballang-ri 2,N,"시내,마을",일반,표지판 없음
229000985,부대앞,186110.7358300000,480386.6543400000,3749.5548000000,12650.5700000000,2290036500,1000,N,N,Army Unit,30535,4148000000,Y,smchoi,2022-12-12 00:00:00.0,,2,4148025300,229,Y,部？前,部隊前,Tr？？c doanh tr？i quan đ？i,N,시내,일반,쉘터
229000987,전진사,186638.2747100000,479183.2108900000,3748.9047000000,12650.9400000000,2290036800,1000,N,N,Jeonjinsa,31248,4148000000,Y,smchoi,2022-06-24 00:00:00.0,,1,4148035000,229,Y,？？寺,チョンジン寺,Chua Ti？n đ？a t？ ,N,시내,일반,표지판 있음
229000988,검전리,186662.3356300000,478792.9898600000,3748.6938000000,12650.9500000000,2290036800,1000,N,N,Geomjeon-ri,31255,4148000000,Y,smchoi,2022-04-26 00:00:00.0,,1,4148035000,229,Y,？田里,コムジョンリ,Geomjeon-ri,N,시내,일반,표지판 있음
229000990,전진사,186640.3280900000,479163.1848900000,3748.8939000000,12650.9400000000,2290124700,1000,N,N,Jeonjinsa,31249,4148000000,Y,smchoi,2022-06-24 00:00:00.0,,1,4148035000,229,Y,？？寺,チョンジン寺,Chua Ti？n đ？a t？ ,N,시내,일반,표지판 있음
229000992,부대앞,186090.7913300000,480381.5736300000,3749.5520000000,12650.5600000000,2290125000,1000,N,N,Army Unit,30534,4148000000,Y,smchoi,2022-12-12 00:00:00.0,,1,4148025300,229,Y,部？前,部隊前,Tr？？c doanh tr？i quan đ？i,N,시내,일반,표지판 있음
204000265,성남고등공공주택지구.서편,208258.0868100000,436189.3376000000,3725.6668000000,12705.6400000000,2040036400,1000,N,N,Seongnam Godeung New Town / West,05238,4113100000,Y,smchoi,2019-11-06 00:00:00.0,,2,4113164000,204,Y,城南高登公共住宅地？、西？,ソンナムゴドゥン公共住宅地？、ソピョン,Khu nha ？ cong Seongnam Godeung. Phia Tay,N,시내,일반,쉘터
204000267,성도신용협동조합,211752.1529700000,438380.1742200000,,,2040001200,0100,,N,Seongdo Credit Union ,05240,4113100000,,,2016-10-20 00:00:00.0,,,4113155000,204,Y,城都信用？同？？,ソンド信用協同組合,T？ ch？c tin d？ng Seongdo,N,마을,,
204000269,수진역4번출구,212369.9701900000,437332.0132700000,,,2040022400,0100,N,N,Sujin Station Exit 4,05242,4113100000,Y,,2019-03-12 00:00:00.0,,1,4113157000,204,Y,？？站4？出口,スジン？4番出口,C？a s？ 4 ga Sujin,N,마을,일반,표지판 있음
204000271,한전사거리,211412.4736300000,438116.9915200000,,,2040001300,0100,N,N,KEPCO Sageori ,05244,4113100000,Y,,2017-10-18 00:00:00.0,,0,4113154000,204,Y,？？十字路口,韓電力サゴリ(十字路),Nga t？ t？ng cong ty đi？n l？c Han Qu？c,N,마을,일반,표지판 없음
204000274,신흥동성당(마을),212547.5058900000,438491.6505500000,,,2040006100,0100,N,N,Sinheung Catholic Church ,05247,4113100000,Y,,2018-04-04 00:00:00.0,,0,4113156100,204,Y,新？洞天主？堂(村巴),シンフン洞聖堂(マウル),Nha th？ Sinheung-dong (lang),N,마을,일반,표지판 없음
