librry_nm,sido_nm,signgu_nm,librry_type_nm,close_day_info,opr_bgng_hr,opr_end_hr,temp_1_cont,temp_2_cont,temp_3_cont,temp_cont,read_seat_cnt,book_data_cnt,contuatn_publctn_data_cnt,nonbook_data_cnt,loan_posbl_volm_cnt,loan_posbl_day_cnt,refine_road_nm_addr,opr_inst_nm,librry_telno,plot_ar,buldng_ar,hmpg_addr,refine_wgs84_lat,refine_wgs84_logt,dat_crtr_ymd,sigun_nm
중앙도서관,경기도,연천군,공공도서관,국가지정공휴일,09:00,23:00,09:00,23:00,00:00,00:00,153,103255,17,0,10,14,경기도 연천군 전곡읍 전은길 9-26,경기도 연천군청,031-839-4414,3306.0,2094.0,http://library.yeoncheon.go.kr,38.032326442,127.0709918367,20251223,연천군
연천도서관,경기도,연천군,공공도서관,매주월요일+국가지정공휴일,09:00,23:00,09:00,23:00,00:00,00:00,84,68036,15,1468,10,14,경기도 연천군 연천읍 차현로 76-7,경기도 연천군청,031-839-4404,4247.0,1348.0,http://library.yeoncheon.go.kr,38.0981103366,127.0766826113,20251223,연천군
오산시 양산도서관,경기도,오산시,공공도서관,둘째 주 월+넷째 주 월+1월 1일+설 연휴+추석 연휴+명절 연휴와 이어지는 토·일+임시 휴관일(특별한 사유),09:00,22:00,09:00,18:00,09:00,18:00,232,58289,25,974,7,14,경기도 오산시 양산로 410번길 34(양산동),경기도 오산시청,031-8036-6143,1113.0,2184.77,https://osanlibrary.go.kr/yangsan/main.do,37.19429611,127.0321996,20250620,오산시
오산시 청학도서관,경기도,오산시,공공도서관,둘째 주 월+넷째 주 월+1월 1일+설 연휴+추석 연휴+명절 연휴와 이어지는 토·일+임시 휴관일(특별한 사유),09:00,20:00,09:00,18:00,09:00,18:00,92,47367,18,566,7,14,경기도 오산시 청학로 65(청학동),경기도 오산시청,031-8036-6490,4005.0,1715.46,https://osanlibrary.go.kr/cheonghak/main.do,37.15494012,127.0643706,20250620,오산시
오산시 소리울도서관,경기도,오산시,공공도서관,둘째 주 월+넷째 주 월+1월 1일+설 연휴+추석 연휴+명절 연휴와 이어지는 토·일+임시 휴관일(특별한 사유),09:00,22:00,09:00,18:00,09:00,18:00,100,36122,24,231,7,14,경기도 오산시 경기대로 102-25(원동),경기도 오산시청,031-8036-6670,4624.0,2999.68,https://osanlibrary.go.kr/soriul/main.do,37.13259349,127.0749143,20250620,오산시
오산시 햇살마루도서관,경기도,오산시,공공도서관,첫째 주 월+셋째 주 월+1월 1일+설 연휴+추석 연휴+명절 연휴와 이어지는 토·일+임시 휴관일(특별한 사유),09:00,20:00,09:00,18:00,09:00,18:00,72,49028,20,0,7,14,경기도 오산시 오산로 132번길 28-6(원동),경기도 오산시청,031-8036-6500,1508.6,999.02,https://osanlibrary.go.kr/hatsalmaru/main.do,37.13835719,127.071757,20250620,오산시
오산시 중앙도서관,경기도,오산시,공공도서관,첫째 주 월+셋째 주 월+1월 1일+설 연휴+추석 연휴+명절 연휴와 이어지는 토·일+임시 휴관일(특별한 사유),09:00,22:00,09:00,18:00,09:00,18:00,442,246331,36,2678,7,14,경기도 오산시 운암로 85(오산동),경기도 오산시청,031-8036-6140,2970.1,6459.08,https://osanlibrary.go.kr/,37.15387677,127.0769305,20250620,오산시
오산시 초평도서관,경기도,오산시,공공도서관,첫째 주 월+셋째 주 월+1월 1일+설 연휴+추석 연휴+명절 연휴와 이어지는 토·일+임시 휴관일(특별한 사유),09:00,22:00,09:00,18:00,09:00,18:00,220,52712,22,871,7,14,경기도 오산시 발안로 1353-11(누읍동),경기도 오산시청,031-8036-6142,17574.0,1290.71,https://osanlibrary.go.kr/chopyeong/main.do,37.142448,127.046558,20250620,오산시
오산시 꿈두레도서관,경기도,오산시,공공도서관,첫째 주 월+셋째 주 월+1월 1일+설 연휴+추석 연휴+명절 연휴와 이어지는 토·일+임시 휴관일(특별한 사유),09:00,22:00,09:00,18:00,09:00,18:00,362,134641,36,1107,7,14,경기도 오산시 세마역로 20(세교동),경기도 오산시청,031-8036-6520,8342.9,5317.14,https://osanlibrary.go.kr/kkumdure/main.do,37.1815707,127.0454507,20250620,오산시
용인중앙도서관,경기도,용인시,공공도서관,둘째 주 월+넷째 주 월,07:00,22:00,07:00,22:00,09:00,18:00,546,287663,111,10079,7,14,경기도 용인시 처인구 명지로 27,경기도 용인시청,031-6193-1260,8643.0,4461.0,https://lib.yongin.go.kr/,37.2334148,127.1904024,20241120,용인시
남사맑은누리작은도서관,경기도,용인시,작은도서관,토+일+공휴일,13:00,18:00,00:00,00:00,00:00,00:00,34,9001,0,0,7,14,"경기도 용인시 처인구 남사면 내기로 6, 복지회관 2층",경기도 용인시 처인구 남사면사무소,031-339-3605,,96.0,,37.1137577,127.1505799,20241120,용인시
동천도서관,경기도,용인시,공공도서관,첫째 주 월+셋째 주 월+공휴일,09:00,22:00,09:00,17:00,00:00,00:00,258,31472,102,0,7,14,경기도 용인시 수지구 수풍로57-14,경기도 용인시청,031-6193-1720,4083.0,3780.0,https://lib.yongin.go.kr/,37.3301406438,127.090112484,20241120,용인시
성복도서관,경기도,용인시,공공도서관,둘째 주 월+넷째 주 월+공휴일,09:00,22:00,09:00,17:00,00:00,00:00,169,55497,80,0,7,14,경기도 용인시 수지구 성복1로164번길 6,경기도 용인시청,031-6193-1700,10628.0,2592.0,https://lib.yongin.go.kr/,37.3168159756,127.0634834888,20241120,용인시
서농도서관,경기도,용인시,공공도서관,첫째 주 월+셋째 주 월,07:00,22:00,07:00,22:00,09:00,18:00,288,68104,94,0,7,14,경기도 용인시 기흥구 서천서로 83,경기도 용인시청,031-6193-1530,8609.0,2887.0,https://lib.yongin.go.kr/,37.2376446803,127.0687630018,20241120,용인시
기흥도서관,경기도,용인시,공공도서관,첫째 주 월+셋째 주 월,07:00,22:00,07:00,22:00,09:00,18:00,608,194188,91,3607,7,14,경기도 용인시 기흥구 기흥로116번길 10,경기도 용인시청,031-6193-1440,13200.0,6607.0,https://lib.yongin.go.kr/,37.28617851,127.1135998,20241120,용인시
남사도서관,경기도,용인시,공공도서관,첫째 주 월+셋째 주 월+공휴일,09:00,22:00,09:00,17:00,00:00,00:00,366,88536,105,848,7,14,경기도 용인시 처인구 남사면 한숲로 61,경기도 용인시청,031-6193-1370,20322.0,3382.0,https://lib.yongin.go.kr/,37.15380506,127.1706227,20241120,용인시
백암면작은도서관,경기도,용인시,작은도서관,토+일+공휴일,09:00,18:00,00:00,00:00,00:00,00:00,34,11815,0,0,7,14,"경기도 용인시 처인구 백암면 백암로 191-1, 1층",경기도 용인시 처인구 백암면사무소,031-334-0094,,192.0,,37.1638408,127.3751115,20241120,용인시
느티나무도서관,경기도,용인시,공공도서관,월+목+공휴일,10:00,21:00,10:00,21:00,00:00,00:00,260,56103,53,4607,99,14,경기도 용인시 수지구 수풍로116번길 22,느티나무재단,031-262-3494,544.0,1085.0,www.neutinamu.org,37.33401684,127.0960404,20241120,용인시
구성도서관,경기도,용인시,공공도서관,첫째 주 월+셋째 주 월,07:00,22:00,07:00,22:00,09:00,18:00,478,142051,100,4289,7,14,경기도 용인시 기흥구 구성로77번길 17,경기도 용인시청,031-6193-1470,8937.0,2775.0,https://lib.yongin.go.kr/,37.2967623,127.1189833,20241120,용인시
동백도서관,경기도,용인시,공공도서관,둘째 주 월+넷째 주 월,07:00,22:00,07:00,22:00,09:00,18:00,535,172016,104,4269,7,14,경기도 용인시 기흥구 동백3로 80,경기도 용인시청,031-6193-1310,41326.0,5560.0,https://lib.yongin.go.kr/,37.27414594,127.1580486,20241120,용인시
포곡도서관,경기도,용인시,공공도서관,첫째 주 월+셋째 주 월,07:00,22:00,07:00,22:00,09:00,18:00,303,182487,87,3729,7,14,경기도 용인시 처인구 포곡읍 포곡로278번길 8,경기도 용인시청,031-6193-1290,2747.0,2733.0,https://lib.yongin.go.kr/,37.2789044,127.2325645,20241120,용인시
양지해밀도서관,경기도,용인시,공공도서관,월+공휴일,09:00,18:00,09:00,17:00,00:00,00:00,67,48420,25,0,7,14,경기도 용인시 처인구 양지면 교동로18번길 8,경기도 용인시청,031-6193-1285,3248.0,706.0,https://lib.yongin.go.kr/,37.23758228,127.2854997,20241120,용인시
청덕도서관,경기도,용인시,공공도서관,둘째 주 월+넷째 주 월+공휴일,09:00,22:00,09:00,17:00,00:00,00:00,266,118244,88,1528,7,14,경기도 용인시 기흥구 구성1로 44,경기도 용인시청,031-6193-1350,4328.0,1981.0,https://lib.yongin.go.kr/,37.29279817,127.1474288,20241120,용인시
보라도서관,경기도,용인시,공공도서관,둘째 주 월+넷째 주 월,07:00,22:00,07:00,22:00,09:00,18:00,470,153651,108,1967,7,14,경기도 용인시 기흥구 한보라2로 116,경기도 용인시청,031-6193-1490,87722.0,4323.0,https://lib.yongin.go.kr/,37.24841486,127.1090246,20241120,용인시
상현2동작은도서관,경기도,용인시,작은도서관,토+일+공휴일,13:00,17:00,00:00,00:00,00:00,00:00,32,7518,0,0,7,14,"경기도 용인시 수지구 광교호수로386번길 6, 1층",경기도 용인시 수지구 상현2동사무소,031-212-4142,,254.0,,37.2985099,127.0808422,20241120,용인시
모현도서관,경기도,용인시,공공도서관,둘째 주 월+넷째 주 월,07:00,22:00,07:00,22:00,09:00,18:00,313,131637,85,5681,7,14,경기도 용인시 처인구 모현읍 백옥대로 2378,경기도 용인시청,031-6193-1330,1627.0,2728.0,https://lib.yongin.go.kr/,37.33570489,127.2496431,20241120,용인시
상현1동작은도서관,경기도,용인시,작은도서관,토+일+공휴일,09:00,17:00,00:00,00:00,00:00,00:00,25,17962,0,0,7,14,경기도 용인시 수지구 상현로 71,경기도 용인시 수지구 상현1동사무소,031-262-3910,,165.29,,37.3046115,127.081122,20241120,용인시
흥덕도서관,경기도,용인시,공공도서관,둘째 주 월+넷째 주 월,07:00,22:00,07:00,22:00,09:00,18:00,467,142985,85,1344,7,14,경기도 용인시 기흥구 흥덕중앙로 153,경기도 용인시청,031-6193-1510,3674.0,4494.0,https://lib.yongin.go.kr/,37.27498371,127.0839883,20241120,용인시
영덕도서관,경기도,용인시,공공도서관,첫째 주 월+셋째 주 월+공휴일,09:00,22:00,09:00,17:00,00:00,00:00,145,29529,99,0,7,14,경기도 용인시 기흥구 덕영대로2077번길 7,경기도 용인시청,031-6193-1550,808.0,2307.0,https://lib.yongin.go.kr/,37.2675563799,127.096949622,20241120,용인시
이동천리작은도서관,경기도,용인시,작은도서관,토+일+공휴일,13:00,18:00,00:00,00:00,00:00,00:00,33,8135,0,0,7,14,"경기도 용인시 처인구 이동읍 백옥대로624번길 9, 4층",경기도 용인시 처인구 이동면사무소,031-339-0334,,212.0,,37.1928164,127.207914,20241120,용인시
구갈희망누리도서관,경기도,용인시,공공도서관,일+공휴일,09:00,18:00,09:00,17:00,00:00,00:00,64,44906,17,0,7,14,경기도 용인시 기흥구 갈곡로12번길 1,경기도 용인시청,031-6193-1465,357.0,264.0,https://lib.yongin.go.kr/,37.27274411,127.1295592,20241120,용인시
죽전도서관,경기도,용인시,공공도서관,첫째 주 월+셋째 주 월,07:00,22:00,07:00,22:00,09:00,18:00,494,199579,92,3453,7,14,경기도 용인시 수지구 대지로 89,경기도 용인시청,031-6193-1650,6490.0,4965.0,https://lib.yongin.go.kr/,37.33043385,127.1186264,20241120,용인시
상현도서관,경기도,용인시,공공도서관,첫째 주 월+셋째 주 월,07:00,22:00,07:00,22:00,09:00,18:00,522,163450,79,1856,7,14,경기도 용인시 수지구 법조로 232,경기도 용인시청,031-6193-1670,5435.0,6813.0,https://lib.yongin.go.kr/,37.299975,127.0742442,20241120,용인시
고림다온작은도서관,경기도,용인시,작은도서관,토+일+공휴일,09:00,18:00,00:00,00:00,00:00,00:00,27,1947,0,0,7,14,경기도 용인시 처인구 진덕로 7,경기도 용인시 처인구 고림동사무소,031-323-4009,,111.86,,37.2363945,127.2175356754,20241120,용인시
이동꿈틀도서관,경기도,용인시,공공도서관,월+공휴일,09:00,18:00,09:00,17:00,00:00,00:00,121,36957,20,418,7,14,경기도 용인시 처인구 이동읍 경기동로705번길 16,경기도 용인시청,031-6193-1390,2000.0,792.0,https://lib.yongin.go.kr/,37.13912157,127.199754,20241120,용인시
수지도서관,경기도,용인시,공공도서관,둘째 주 월+넷째 주 월+공휴일,09:00,22:00,09:00,17:00,00:00,00:00,592,271260,116,3708,7,14,경기도 용인시 수지구 문정로7번길 23,경기도 용인시청,031-6193-1620,15538.0,5059.0,https://lib.yongin.go.kr/,37.32027602,127.0946874,20241120,용인시
청계참고운도서관,경기도,의왕시,작은도서관,매주금요일+매주토요일+법정공휴일,09:00,18:00,00:00,00:00,09:00,18:00,50,20672,8,933,10,14,"경기도 의왕시 안양판교로 232, 4층",경기도 의왕시청,031-345-3285,,245.0,http://www.uwlib.or.kr/small,37.38873127,126.9963688,20251219,의왕시
왕송호수작은도서관,경기도,의왕시,작은도서관,매주월요일+매주일요일+법정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,50,3338,8,0,10,14,"경기도 의왕시 왕송못동로 307, 1층",경기도 의왕시청,031-345-3650,,168.0,http://www.uwlib.or.kr/small,37.30710763,126.9531458,20251219,의왕시
중앙도서관(열람실),경기도,의왕시,공공도서관,"매월 셋째 월요일, 신정, 설 연휴, 추석 연휴, 선거일",07:00,23:00,07:00,23:00,09:00,18:00,567,199896,120,31683,10,14,경기도 의왕시 골우물길 49,경기도 의왕시청,031-345-3656,7529.0,7268.0,http://www.uwlib.or.kr/jungang/main.do,37.3422412,126.969525,20251219,의왕시
중앙도서관(자료실),경기도,의왕시,공공도서관,매주월요일,09:00,22:00,09:00,18:00,09:00,18:00,567,199896,120,31683,10,14,경기도 의왕시 골우물길 49,경기도 의왕시청,031-345-3656,7529.0,7268.0,http://www.uwlib.or.kr/jungang/main.do,37.3422412,126.969525,20251219,의왕시
오전빛고운도서관,경기도,의왕시,작은도서관,매주토요일+매주일요일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,30,25902,8,498,10,14,"경기도 의왕시 찬우물길 11, 3층",경기도 의왕시청,031-345-3195,,160.0,http://www.uwlib.or.kr/small,37.3536274,126.971556,20251219,의왕시
청계숲고운도서관,경기도,의왕시,작은도서관,매주월요일+매주일요일+법정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,42,3248,8,0,10,14,"경기도 의왕시 덕장로 19, 3층",경기도 의왕시청,031-345-2637,,105.0,http://www.uwlib.or.kr/small,37.39134717,126.9950773,20251219,의왕시
숲속옹달샘도서관,경기도,의왕시,작은도서관,매주월요일+매주일요일+법정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,42,6912,8,0,10,14,"경기도 의왕시 이미로 17, 209동 1층",경기도 의왕시청,070-7812-0004,,157.0,http://www.uwlib.or.kr/small,37.40107323,126.9883676,20251219,의왕시
백운호수도서관,경기도,의왕시,공공도서관,매주월요일+법정공휴일+매월 첫번째 일요일,09:00,22:00,09:00,18:00,09:00,18:00,104,21111,30,0,10,14,경기도 의왕시 백운중앙로 74,경기도 의왕시청,031-345-3436,2204.0,704.0,https://uwlib.or.kr/baeagun,37.37004061,127.0076006,20251219,의왕시
내손도서관,경기도,의왕시,공공도서관,매주금요일+법정공휴일,07:00,23:00,07:00,23:00,07:00,23:00,125,218513,105,14445,10,14,경기도 의왕시 복지로 109,경기도 의왕시청,031-345-2651,6761.9,6904.75,http://www.uwlib.or.kr/naeson,37.3875292,126.981612,20251219,의왕시
부곡글고운도서관,경기도,의왕시,작은도서관,매주월요일+매주일요일+법정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,67,28855,8,844,10,14,"경기도 의왕시 부곡시장길 75, 4층",경기도 의왕시청,031-345-3155,,258.0,http://www.uwlib.or.kr/small,37.31873929,126.956765,20251219,의왕시
내손책고운도서관,경기도,의왕시,작은도서관,매주월요일+매주일요일+법정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,60,22975,8,764,10,14,"경기도 의왕시 갈미2로 4, 4층",경기도 의왕시청,031-345-3225,,250.0,http://www.uwlib.or.kr/small,37.3787334,126.975456,20251219,의왕시
글로벌도서관,경기도,의왕시,공공도서관,매주금요일+법정공휴일,09:00,20:00,09:00,18:00,09:00,18:00,200,92508,50,5137,10,14,경기도 의왕시 보식골로 30-10,경기도 의왕시청,031-345-3681,6392.0,3539.21,http://www.uwlib.or.kr/global/main.do,37.35793027,126.9713611,20251219,의왕시
포일어울림도서관,경기도,의왕시,공공도서관,매주월요일+법정공휴일,09:00,22:00,09:00,18:00,09:00,18:00,112,23771,20,342,10,14,경기도 의왕시 안양판교로 82,경기도 의왕시청,031-345-3994,8086.0,818.0,https://uwlib.or.kr/poil,37.39588824,126.9826325,20251219,의왕시
송산3동 작은도서관,경기도,의정부시,작은도서관,매주토요일+매주일요일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,33,8558,0,0,10,21,경기도 의정부시 민락로 360 (낙양동),경기도 의정부시청 도서관과,031-870-7656,3321.2,248.51,http://www.uilib.go.kr,37.75318982,127.1137733,20250630,의정부시
의정부정보도서관,경기도,의정부시,공공도서관,매주월요일+법정공휴일(일요일 제외),09:00,21:00,09:00,18:00,09:00,18:00,530,158676,0,9999,10,21,경기도 의정부시 의정로41,경기도 의정부시청 도서관과,031-828-8700,16685.0,5310.0,http://www.uilib.go.kr,37.7365771,127.0338703,20250630,의정부시
자금동 작은도서관,경기도,의정부시,작은도서관,매주토요일+매주일요일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,24,11188,0,0,10,21,경기도 의정부시 거북로 13 (금오동),경기도 의정부시청 도서관과,031-870-7861,1184.0,75.6,http://www.uilib.go.kr,37.7503157,127.0581573,20250630,의정부시
의정부영어도서관,경기도,의정부시,공공도서관,매주월요일+법정공휴일(일요일 제외),10:00,20:00,10:00,18:00,09:00,18:00,139,57787,11,1402,10,21,경기도 의정부시 회룡로 79,경기도 의정부시청 도서관과,031-828-8710,1978.0,2185.0,http://www.uilib.go.kr,37.72654382,127.0426296,20250630,의정부시
희망 Library Center,경기도,의정부시,작은도서관,매주토요일+매주일요일+법정공휴일,10:00,19:00,00:00,00:00,00:00,00:00,17,3352,0,0,10,21,경기도 의정부시 평화로 525 (의정부동),경기도 의정부시청 도서관과,031-836-9721,,44.0,http://www.uilib.go.kr,37.7379902,127.0458784,20250630,의정부시
송산1동 작은도서관,경기도,의정부시,작은도서관,매주토요일+매주일요일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,36,7838,0,0,10,21,경기도 의정부시 민락로 13 (용현동),경기도 의정부시청 도서관과,031-870-7826,1592.0,129.6,http://www.uilib.go.kr,37.7311527,127.0868172,20250630,의정부시
의정부가재울도서관,경기도,의정부시,공공도서관,매주토요일+매주일요일+법정공휴일,08:00,20:00,00:00,00:00,00:00,00:00,200,32111,10,0,10,21,경기도 의정부시 평화로 633,경기도 의정부시청 도서관과,031-828-8660,1094.0,964.0,http://www.uilib.go.kr,37.748365,127.0442207,20250630,의정부시
의정부과학도서관,경기도,의정부시,공공도서관,매주월요일+법정공휴일(일요일 제외),09:00,21:00,09:00,18:00,09:00,18:00,270,175174,18,30859,10,21,경기도 의정부시 추동로 124번길 52,경기도 의정부시청 도서관과,031-828-8670,9455.0,6951.0,http://www.uilib.go.kr,37.744726,127.069132,20250630,의정부시
경기도교육청의정부도서관,경기도,의정부시,공공도서관,"월+국가지정 공휴일(일요일은 개관하되, 일요일과 다른 공휴일이겹치는 경우에는 휴관)",09:00,20:00,09:00,17:00,09:00,17:00,231,125120,112,7600,10,14,경기도 의정부시 체육로 265-25 (녹양초등학교 내 위치),경기도교육청의정부도서관,031-836-9504,3390.0,2092.0,https://lib.goe.go.kr/ujb/index.do,37.76328558,127.0370684,20251222,의정부시
호원1동 작은도서관,경기도,의정부시,작은도서관,매주토요일+매주일요일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,24,8699,0,3,10,21,경기도 의정부시 평화로230번길 12-9 (호원동),경기도 의정부시청 도서관과,031-870-7359,1250.0,55.4,http://www.uilib.go.kr,37.7119919,127.048759,20250630,의정부시
가능동 작은도서관,경기도,의정부시,작은도서관,매주토요일+매주일요일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,36,9858,0,0,10,21,경기도 의정부시 신촌로 35 (가능동),경기도 의정부시청 도서관과,031-870-7068,1670.0,132.14,http://www.uilib.go.kr,37.7505976,127.0386467,20250630,의정부시
장암동 작은도서관,경기도,의정부시,작은도서관,매주토요일+매주일요일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,32,7674,0,0,10,21,경기도 의정부시 장곡로250번길 23 (장암동),경기도 의정부시청 도서관과,031-870-7565,700.0,243.96,http://www.uilib.go.kr,37.7264075,127.0542625,20250630,의정부시
의정부음악도서관,경기도,의정부시,공공도서관,매주월요일+법정공휴일(일요일 제외),10:00,21:00,10:00,18:00,10:00,18:00,243,13216,19,16382,10,21,경기도 의정부시 장곡로 280,경기도 의정부시청 도서관과,031-828-4850,10368.2,1691.27,http://www.uilib.go.kr/music,37.72846446,127.0537736,20250630,의정부시
의정부미술도서관,경기도,의정부시,공공도서관,매주월요일+법정공휴일,10:00,21:00,10:00,18:00,10:00,18:00,350,56578,12,440,10,21,경기도 의정부시 민락로 248,경기도 의정부시청 도서관과,031-828-8870,2645.0,6565.2,http://www.uilib.go.kr,37.74514473,127.1061267,20250630,의정부시
녹양동 작은도서관,경기도,의정부시,작은도서관,매주토요일+매주일요일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,36,7047,0,0,10,21,경기도 의정부시 진등로 21 (녹양동),경기도 의정부시청 도서관과,031-870-7110,771.0,88.0,http://www.uilib.go.kr,37.7601165,127.032306,20250630,의정부시
송산2동 작은도서관,경기도,의정부시,작은도서관,매주토요일+매주일요일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,12,14033,0,0,10,21,경기도 의정부시 용민로 115 (민락동),경기도 의정부시청 도서관과,031-870-7711,750.0,73.7,http://www.uilib.go.kr,37.7397446,127.0900012,20250630,의정부시
신곡2동 작은도서관,경기도,의정부시,작은도서관,매주토요일+매주일요일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,40,12300,0,0,10,21,경기도 의정부시 추동로23번길 7 (신곡동),경기도 의정부시청 도서관과,031-870-7619,1300.3,119.18,http://www.uilib.go.kr,37.7436643,127.0579238,20250630,의정부시
의정부1동 작은도서관,경기도,의정부시,작은도서관,매주토요일+매주일요일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,36,6893,0,0,10,21,경기도 의정부시 경의로120 (의정부동),경기도 의정부시청 도서관과,031-870-6997,1270.0,263.0,http://www.uilib.go.kr,37.73275915,127.048936,20250630,의정부시
흥선동 작은도서관,경기도,의정부시,작은도서관,매주토요일+매주일요일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,26,9160,0,0,10,21,경기도 의정부시 흥선로 20 (가능동),경기도 의정부시청 도서관과,031-870-6880,2064.0,82.11,http://www.uilib.go.kr,37.7462636,127.0306468,20250630,의정부시
이천시립도서관,경기도,이천시,공공도서관,월+국가지정공휴일,08:00,23:00,08:00,23:00,00:00,00:00,473,164308,64,15058,7,14,경기도 이천시 설봉로81번길 50,경기도 이천시청,031-644-4351,5711.0,3296.0,https://www.icheonlib.go.kr,37.286745,127.436913,20250527,이천시
이천시립효양도서관,경기도,이천시,공공도서관,금+국가지정공휴일,08:00,23:00,08:00,23:00,00:00,00:00,517,143450,64,3258,7,14,경기도 이천시 부발읍 경충대로2250번길 35,경기도 이천시청,031-644-4391,4515.0,3484.0,https://www.icheonlib.go.kr,37.26158189,127.4779809,20250527,이천시
이천시립어린이도서관,경기도,이천시,공공도서관,월+국가지정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,280,104777,33,5788,7,14,경기도 이천시 남천로 31,경기도 이천시청,031-644-4380,11168.0,2158.0,https://www.icheonlib.go.kr,37.2782608,127.4410593,20250527,이천시
이천시립마장도서관,경기도,이천시,공공도서관,월+국가지정공휴일,08:00,23:00,08:00,23:00,00:00,00:00,210,52105,40,0,7,14,경기도 이천시 마장면 마장로 11,경기도 이천시청,031-645-3440,2000.0,1385.0,https://www.icheonlib.go.kr,37.2535668451,127.3547039279,20250527,이천시
이천시립청미도서관,경기도,이천시,공공도서관,월+국가지정공휴일,08:00,23:00,08:00,23:00,00:00,00:00,232,114892,41,3945,7,14,경기도 이천시 장호원읍 서동대로8829번길 53-6,경기도 이천시청,031-644-4371,3305.0,1941.0,https://www.icheonlib.go.kr,37.11694045,127.6152057,20250527,이천시
법원도서관,경기도,파주시,공공도서관,매주 월요일+공휴일,09:00,20:00,09:00,18:00,00:00,00:00,152,63257,66,1961,7,14,경기도 파주시 법원읍 사임당로 947,경기도 파주시청,031-940-4193,2238.0,1080.0,https://lib.paju.go.kr/bwlib,37.8475039158,126.8863387075,20260318,파주시
광탄도서관,경기도,파주시,공공도서관,매주 월요일+공휴일,09:00,20:00,09:00,18:00,00:00,00:00,250,33987,22,0,7,14,경기도 파주시 광탄면 심궁로 23,경기도 파주시청,031-940-5828,1630.0,1859.0,https://lib.paju.go.kr/gtlib,37.7806021588,126.8523159135,20260318,파주시
월롱도서관,경기도,파주시,공공도서관,매주 월요일+공휴일,09:00,18:00,09:00,18:00,00:00,00:00,58,12001,29,0,7,14,경기도 파주시 월롱면 엘지로17,경기도 파주시청,031-940-8570,2057.0,304.0,https://lib.paju.go.kr/wllib,37.7992755094,126.7892091435,20260318,파주시
탄현도서관,경기도,파주시,공공도서관,매주 월요일+공휴일,09:00,18:00,09:00,18:00,00:00,00:00,66,19738,35,0,7,14,경기도 파주시 탄현면 방촌로649번길 24-7,경기도 파주시청,031-940-8457,3939.0,271.0,https://lib.paju.go.kr/thlib,37.8024604816,126.7161232833,20260318,파주시
해솔도서관,경기도,파주시,공공도서관,매주 금요일+공휴일,09:00,22:00,09:00,18:00,00:00,00:00,134,77866,134,0,7,14,경기도 파주시 해솔로 34(목동동),경기도 파주시청,031-940-5140,3606.0,1988.0,https://lib.paju.go.kr/hslib,37.7266878123,126.7481286523,20260318,파주시
물푸레도서관,경기도,파주시,공공도서관,매주 월요일+공휴일,09:00,18:00,09:00,18:00,00:00,00:00,125,49185,38,0,7,14,경기도 파주시 청석로 360(다율동),경기도 파주시청,031-944-5951,1808.0,944.0,https://lib.paju.go.kr/mplib,37.7340411611,126.7202412487,20260318,파주시
탄현작은도서관,경기도,파주시,작은도서관,매주 토요일+공휴일,11:00,17:00,00:00,00:00,00:00,00:00,25,12173,5,0,5,14,경기도 파주시 탄현면 소금쟁이길 71,경기도 파주시청,031-946-0350,91.0,84.0,https://lib.paju.go.kr/jalib/menu/10013/contents/40006/contents.do,37.7699797666,126.7029826272,20260318,파주시
가람도서관,경기도,파주시,공공도서관,매주 월요일+공휴일,09:00,22:00,09:00,18:00,00:00,00:00,136,63557,96,10815,7,14,경기도 파주시 가람로 116번길 170(와동동),경기도 파주시청,031-949-2552,7160.0,2103.0,https://lib.paju.go.kr/grlib,37.730512343,126.763396159,20260318,파주시
한빛도서관,경기도,파주시,공공도서관,매주 월요일+공휴일,09:00,22:00,09:00,18:00,00:00,00:00,230,117687,97,0,7,14,경기도 파주시 와석순환로 94(야당동),경기도 파주시청,031-940-5777,2382.0,1654.0,https://lib.paju.go.kr/hblib,37.7119921381,126.749422065,20260318,파주시
조리도서관,경기도,파주시,공공도서관,매주 월요일+공휴일,09:00,18:00,09:00,18:00,00:00,00:00,113,44462,28,0,7,14,경기도 파주시 조리읍 내산길 29,경기도 파주시청,031-944-2945,1295.0,942.0,https://lib.paju.go.kr/jrlib,37.7475271049,126.8066092768,20260318,파주시
